1,0,1,0;
560 4235,0 0,1 0,0;560 4235,0 0,0 1,0;
4235 4236,0 0,1 0,0;4235 4236,0 0,0 1,0;
4236 4237,0 0,1 0,0;4236 4237,0 0,0 1,0;
4237 4238,0 0,1 0,0;4237 4238,0 0,0 1,0;
4238 4239,0 0,1 0,0;4238 4239,0 0,0 1,0;
4239 4240,0 0,1 0,0;4239 4240,0 0,0 1,0;
4240 4241,0 0,1 0,0;4240 4241,0 0,0 1,0;
4241 4242,0 0,1 0,0;4241 4242,0 0,0 1,0;
4242 4243,0 0,1 0,0;4242 4243,0 0,0 1,0;
4243 4244,0 0,1 0,0;4243 4244,0 0,0 1,0;
4244 4245,0 0,1 0,0;4244 4245,0 0,0 1,0;
780 4245,0 0,1 0,0;780 4245,0 0,0 1,0;
28 4246,0 0,1 0,0;28 4246,0 0,0 1,0;
4246 4247,0 0,1 0,0;4246 4247,0 0,0 1,0;
4247 4248,0 0,1 0,0;4247 4248,0 0,0 1,0;
4248 4249,0 0,1 0,0;4248 4249,0 0,0 1,0;
785 4249,0 0,1 0,0;785 4249,0 0,0 1,0;
785 786 787,0 1 2,1 1 1,1.1175263805526787;785 786 787,0 0 1,1 0 1,1.0046490535213854;785 786 787,0 0 1,0 1 1,1.117459373349496;785 786 787,0 1 0,1 1 0,1.1166080707541737;785 786 787,0 1 0,0 1 1,1.117459373349496;785 786 787,0 1 1,1 1 0,1.1166080707541737;785 786 787,0 1 1,1 0 1,1.0053879440490312;785 786 787,0 0 0,1 0 0,1.001776373786814;785 786 787,0 0 0,0 1 0,1.1165410635509911;785 786 787,0 0 0,0 0 1,1.0033483415408475;
786 4250,0 0,1 0,0;786 4250,0 0,0 1,0;
4250 4251,0 0,1 0,0;4250 4251,0 0,0 1,0;
4251 4252,0 0,1 0,0;4251 4252,0 0,0 1,0;
4252 4253,0 0,1 0,0;4252 4253,0 0,0 1,0;
4253 4254,0 0,1 0,0;4253 4254,0 0,0 1,0;
4254 4255,0 0,1 0,0;4254 4255,0 0,0 1,0;
4255 4256,0 0,1 0,0;4255 4256,0 0,0 1,0;
4256 4257,0 0,1 0,0;4256 4257,0 0,0 1,0;
4257 4258,0 0,1 0,0;4257 4258,0 0,0 1,0;
4258 4259,0 0,1 0,0;4258 4259,0 0,0 1,0;
789 4259,0 0,1 0,0;789 4259,0 0,0 1,0;
789,0,1,0;
790,0,1,0;
791 792 793 794,0 1 2 3,1 1 1 1,1.1166127169451605;791 792 793 794,0 0 1 2,0 1 1 1,1.1165708970689194;791 792 793 794,0 0 1 2,1 0 1 1,1.1165828834272322;791 792 793 794,0 1 0 2,0 1 1 1,1.1165708970689194;791 792 793 794,0 1 0 2,1 1 0 1,1.1166127169451605;791 792 793 794,0 1 1 2,1 1 0 1,1.1166127169451605;791 792 793 794,0 1 1 2,1 0 1 1,1.1165828834272322;791 792 793 794,0 0 0 1,0 1 0 1,1.1165708970689194;791 792 793 794,0 0 0 1,0 0 1 1,1.1165410635509911;791 792 793 794,0 0 0 1,1 0 0 1,1.1165828834272322;791 792 793 794,0 1 2 0,0 1 1 1,1.1165708970689194;791 792 793 794,0 1 2 0,1 1 1 0,1.1166127169451605;791 792 793 794,0 1 2 1,1 1 1 0,1.1166127169451605;791 792 793 794,0 1 2 1,1 0 1 1,1.1165828834272322;791 792 793 794,0 1 2 2,1 1 1 0,1.1166127169451605;791 792 793 794,0 1 2 2,1 1 0 1,1.1166127169451605;791 792 793 794,0 0 1 0,0 1 1 0,1.1165708970689194;791 792 793 794,0 0 1 0,0 0 1 1,1.1165410635509911;791 792 793 794,0 0 1 0,1 0 1 0,1.1165828834272322;791 792 793 794,0 0 1 1,0 1 1 0,1.1165708970689194;791 792 793 794,0 0 1 1,0 1 0 1,1.1165708970689194;791 792 793 794,0 0 1 1,1 0 1 0,1.1165828834272322;791 792 793 794,0 0 1 1,1 0 0 1,1.1165828834272322;791 792 793 794,0 1 0 0,0 1 1 0,1.1165708970689194;791 792 793 794,0 1 0 0,0 1 0 1,1.1165708970689194;791 792 793 794,0 1 0 0,1 1 0 0,1.0041510642848013;791 792 793 794,0 1 0 1,0 1 1 0,1.1165708970689194;791 792 793 794,0 1 0 1,0 0 1 1,1.1165410635509911;791 792 793 794,0 1 0 1,1 1 0 0,1.0016714399194926;791 792 793 794,0 1 0 1,1 0 0 1,1.1165828834272322;791 792 793 794,0 1 1 0,0 1 0 1,1.1165708970689194;791 792 793 794,0 1 1 0,0 0 1 1,1.1165410635509911;791 792 793 794,0 1 1 0,1 1 0 0,1.001084705060732;791 792 793 794,0 1 1 0,1 0 1 0,1.1165828834272322;791 792 793 794,0 1 1 1,1 1 0 0,1.0040861472301832;791 792 793 794,0 1 1 1,1 0 1 0,1.1165828834272322;791 792 793 794,0 1 1 1,1 0 0 1,1.1165828834272322;791 792 793 794,0 0 0 0,0 1 0 0,1.0022658717848985;791 792 793 794,0 0 0 0,0 0 1 0,1.1165410635509911;791 792 793 794,0 0 0 0,0 0 0 1,1.1165410635509911;791 792 793 794,0 0 0 0,1 0 0 0,1.0025036869066104;
791 4260,0 0,1 0,0;791 4260,0 0,0 1,0;
4260 4261,0 0,1 0,0;4260 4261,0 0,0 1,0;
4261 4262,0 0,1 0,0;4261 4262,0 0,0 1,0;
282 4262,0 0,1 0,0;282 4262,0 0,0 1,0;
797 4263,0 0,1 0,0;797 4263,0 0,0 1,0;
4263 4264,0 0,1 0,0;4263 4264,0 0,0 1,0;
798 4264,0 0,1 0,0;798 4264,0 0,0 1,0;
798,0,1,0;
4265 4266,0 0,1 0,0;4265 4266,0 0,0 1,0;
799,0,1,0;
800,0,1,0;
800 4267,0 0,1 0,0;800 4267,0 0,0 1,0;
4267 4268,0 0,1 0,0;4267 4268,0 0,0 1,0;
4268 4269,0 0,1 0,0;4268 4269,0 0,0 1,0;
4269 4270,0 0,1 0,0;4269 4270,0 0,0 1,0;
4270 4271,0 0,1 0,0;4270 4271,0 0,0 1,0;
4271 4272,0 0,1 0,0;4271 4272,0 0,0 1,0;
4272 4273,0 0,1 0,0;4272 4273,0 0,0 1,0;
4273 4274,0 0,1 0,0;4273 4274,0 0,0 1,0;
4274 4275,0 0,1 0,0;4274 4275,0 0,0 1,0;
4275 4276,0 0,1 0,0;4275 4276,0 0,0 1,0;
4276 4277,0 0,1 0,0;4276 4277,0 0,0 1,0;
4277 4278,0 0,1 0,0;4277 4278,0 0,0 1,0;
4278 4279,0 0,1 0,0;4278 4279,0 0,0 1,0;
4279 4280,0 0,1 0,0;4279 4280,0 0,0 1,0;
4280 4281,0 0,1 0,0;4280 4281,0 0,0 1,0;
4281 4282,0 0,1 0,0;4281 4282,0 0,0 1,0;
4282 4283,0 0,1 0,0;4282 4283,0 0,0 1,0;
519 4284,0 0,1 0,0;519 4284,0 0,0 1,0;
4284 4285,0 0,1 0,0;4284 4285,0 0,0 1,0;
4285 4286,0 0,1 0,0;4285 4286,0 0,0 1,0;
4286 4287,0 0,1 0,0;4286 4287,0 0,0 1,0;
4287 4288,0 0,1 0,0;4287 4288,0 0,0 1,0;
4288 4289,0 0,1 0,0;4288 4289,0 0,0 1,0;
4289 4290,0 0,1 0,0;4289 4290,0 0,0 1,0;
4290 4291,0 0,1 0,0;4290 4291,0 0,0 1,0;
4291 4292,0 0,1 0,0;4291 4292,0 0,0 1,0;
4292 4293,0 0,1 0,0;4292 4293,0 0,0 1,0;
4265 4293,0 0,1 0,0;4265 4293,0 0,0 1,0;
470 4294,0 0,1 0,0;470 4294,0 0,0 1,0;
4294 4295,0 0,1 0,0;4294 4295,0 0,0 1,0;
4295 4296,0 0,1 0,0;4295 4296,0 0,0 1,0;
4296 4297,0 0,1 0,0;4296 4297,0 0,0 1,0;
4297 4298,0 0,1 0,0;4297 4298,0 0,0 1,0;
4298 4299,0 0,1 0,0;4298 4299,0 0,0 1,0;
4299 4300,0 0,1 0,0;4299 4300,0 0,0 1,0;
4300 4301,0 0,1 0,0;4300 4301,0 0,0 1,0;
4301 4302,0 0,1 0,0;4301 4302,0 0,0 1,0;
4302 4303,0 0,1 0,0;4302 4303,0 0,0 1,0;
4303 4304,0 0,1 0,0;4303 4304,0 0,0 1,0;
804 4304,0 0,1 0,0;804 4304,0 0,0 1,0;
804 805 806,0 1 2,1 1 1,1.1165410635509911;804 805 806,0 0 1,1 0 1,1.1165410635509911;804 805 806,0 0 1,0 1 1,1.1165410635509911;804 805 806,0 1 0,1 1 0,1.1165410635509911;804 805 806,0 1 0,0 1 1,1.1165410635509911;804 805 806,0 1 1,1 1 0,1.1165410635509911;804 805 806,0 1 1,1 0 1,1.1165410635509911;804 805 806,0 0 0,1 0 0,1.1165410635509911;804 805 806,0 0 0,0 1 0,1.1165410635509911;804 805 806,0 0 0,0 0 1,1.1165410635509911;
805 4305,0 0,1 0,0;805 4305,0 0,0 1,0;
4305 4306,0 0,1 0,0;4305 4306,0 0,0 1,0;
4306 4307,0 0,1 0,0;4306 4307,0 0,0 1,0;
808 4307,0 0,1 0,0;808 4307,0 0,0 1,0;
808 809 810,0 1 2,1 1 1,1.1165410635509911;808 809 810,0 0 1,1 0 1,1.1165410635509911;808 809 810,0 0 1,0 1 1,1.1165410635509911;808 809 810,0 1 0,1 1 0,1.1165410635509911;808 809 810,0 1 0,0 1 1,1.1165410635509911;808 809 810,0 1 1,1 1 0,1.1165410635509911;808 809 810,0 1 1,1 0 1,1.1165410635509911;808 809 810,0 0 0,1 0 0,1.1165410635509911;808 809 810,0 0 0,0 1 0,1.1165410635509911;808 809 810,0 0 0,0 0 1,1.1165410635509911;
809 811,0 0,1 0,0;809 811,0 0,0 1,0;
811,0,1,0;
812,0,1,0;
812 4308,0 0,1 0,0;812 4308,0 0,0 1,0;
4308 4309,0 0,1 0,0;4308 4309,0 0,0 1,0;
4309 4310,0 0,1 0,0;4309 4310,0 0,0 1,0;
4310 4311,0 0,1 0,0;4310 4311,0 0,0 1,0;
4311 4312,0 0,1 0,0;4311 4312,0 0,0 1,0;
4312 4313,0 0,1 0,0;4312 4313,0 0,0 1,0;
4313 4314,0 0,1 0,0;4313 4314,0 0,0 1,0;
814 4314,0 0,1 0,0;814 4314,0 0,0 1,0;
814 815 816 817,0 1 2 3,1 1 1 1,1.1165963691399985;814 815 816 817,0 0 1 2,1 0 1 1,1.1165638428638878;814 815 816 817,0 0 1 2,0 1 1 1,1.1165963691399985;814 815 816 817,0 1 0 2,0 1 1 1,1.1165963691399985;814 815 816 817,0 1 0 2,1 1 0 1,1.116573589827102;814 815 816 817,0 1 1 2,1 0 1 1,1.1165638428638878;814 815 816 817,0 1 1 2,1 1 0 1,1.116573589827102;814 815 816 817,0 0 0 1,0 0 1 1,1.1165638428638878;814 815 816 817,0 0 0 1,1 0 0 1,1.1165410635509911;814 815 816 817,0 0 0 1,0 1 0 1,1.116573589827102;814 815 816 817,0 1 2 0,0 1 1 1,1.1165963691399985;814 815 816 817,0 1 2 0,1 1 1 0,1.1165963691399985;814 815 816 817,0 1 2 1,1 0 1 1,1.1165638428638878;814 815 816 817,0 1 2 1,1 1 1 0,1.1165963691399985;814 815 816 817,0 1 2 2,1 1 1 0,1.1165963691399985;814 815 816 817,0 1 2 2,1 1 0 1,1.116573589827102;814 815 816 817,0 0 1 0,0 0 1 1,1.1165638428638878;814 815 816 817,0 0 1 0,1 0 1 0,1.1165638428638878;814 815 816 817,0 0 1 0,0 1 1 0,1.0055429486288874;814 815 816 817,0 0 1 1,1 0 1 0,1.1165638428638878;814 815 816 817,0 0 1 1,1 0 0 1,1.1165410635509911;814 815 816 817,0 0 1 1,0 1 1 0,1.001574542842475;814 815 816 817,0 0 1 1,0 1 0 1,1.116573589827102;814 815 816 817,0 1 0 0,0 1 1 0,1.0055429486288874;814 815 816 817,0 1 0 0,0 1 0 1,1.116573589827102;814 815 816 817,0 1 0 0,1 1 0 0,1.116573589827102;814 815 816 817,0 1 0 1,0 0 1 1,1.1165638428638878;814 815 816 817,0 1 0 1,0 1 1 0,1.0024159450131152;814 815 816 817,0 1 0 1,1 0 0 1,1.1165410635509911;814 815 816 817,0 1 0 1,1 1 0 0,1.116573589827102;814 815 816 817,0 1 1 0,0 0 1 1,1.1165638428638878;814 815 816 817,0 1 1 0,0 1 0 1,1.116573589827102;814 815 816 817,0 1 1 0,1 0 1 0,1.1165638428638878;814 815 816 817,0 1 1 0,1 1 0 0,1.116573589827102;814 815 816 817,0 1 1 1,1 0 1 0,1.1165638428638878;814 815 816 817,0 1 1 1,1 0 0 1,1.1165410635509911;814 815 816 817,0 1 1 1,1 1 0 0,1.116573589827102;814 815 816 817,0 0 0 0,0 0 1 0,1.0035793936233643;814 815 816 817,0 0 0 0,0 0 0 1,1.1165410635509911;814 815 816 817,0 0 0 0,1 0 0 0,1.1165410635509911;814 815 816 817,0 0 0 0,0 1 0 0,1.0023384462724318;
337 815,0 0,1 0,0;337 815,0 0,0 1,0;
443 4315,0 0,1 0,0;443 4315,0 0,0 1,0;
4315 4316,0 0,1 0,0;4315 4316,0 0,0 1,0;
4316 4317,0 0,1 0,0;4316 4317,0 0,0 1,0;
4317 4318,0 0,1 0,0;4317 4318,0 0,0 1,0;
4318 4319,0 0,1 0,0;4318 4319,0 0,0 1,0;
4319 4320,0 0,1 0,0;4319 4320,0 0,0 1,0;
4320 4321,0 0,1 0,0;4320 4321,0 0,0 1,0;
4321 4322,0 0,1 0,0;4321 4322,0 0,0 1,0;
4322 4323,0 0,1 0,0;4322 4323,0 0,0 1,0;
4323 4324,0 0,1 0,0;4323 4324,0 0,0 1,0;
4324 4325,0 0,1 0,0;4324 4325,0 0,0 1,0;
4325 4326,0 0,1 0,0;4325 4326,0 0,0 1,0;
4326 4327,0 0,1 0,0;4326 4327,0 0,0 1,0;
819 4327,0 0,1 0,0;819 4327,0 0,0 1,0;
819,0,1,0;
4328 4329,0 0,1 0,0;4328 4329,0 0,0 1,0;
4328 4330,0 0,1 0,0;4328 4330,0 0,0 1,0;
4330 4331,0 0,1 0,0;4330 4331,0 0,0 1,0;
4331 4332,0 0,1 0,0;4331 4332,0 0,0 1,0;
820 4332,0 0,1 0,0;820 4332,0 0,0 1,0;
820 822 823,0 1 2,1 1 1,1.1165410635509911;820 822 823,0 0 1,1 0 1,1.1165410635509911;820 822 823,0 0 1,0 1 1,1.1165410635509911;820 822 823,0 1 0,1 1 0,1.1165410635509911;820 822 823,0 1 0,0 1 1,1.1165410635509911;820 822 823,0 1 1,1 1 0,1.1165410635509911;820 822 823,0 1 1,1 0 1,1.1165410635509911;820 822 823,0 0 0,1 0 0,1.1165410635509911;820 822 823,0 0 0,0 1 0,1.1165410635509911;820 822 823,0 0 0,0 0 1,1.1165410635509911;
822 4333,0 0,1 0,0;822 4333,0 0,0 1,0;
4333 4334,0 0,1 0,0;4333 4334,0 0,0 1,0;
4334 4335,0 0,1 0,0;4334 4335,0 0,0 1,0;
4335 4336,0 0,1 0,0;4335 4336,0 0,0 1,0;
4336 4337,0 0,1 0,0;4336 4337,0 0,0 1,0;
4337 4338,0 0,1 0,0;4337 4338,0 0,0 1,0;
4338 4339,0 0,1 0,0;4338 4339,0 0,0 1,0;
4339 4340,0 0,1 0,0;4339 4340,0 0,0 1,0;
4340 4341,0 0,1 0,0;4340 4341,0 0,0 1,0;
4341 4342,0 0,1 0,0;4341 4342,0 0,0 1,0;
4342 4343,0 0,1 0,0;4342 4343,0 0,0 1,0;
4343 4344,0 0,1 0,0;4343 4344,0 0,0 1,0;
4344 4345,0 0,1 0,0;4344 4345,0 0,0 1,0;
4345 4346,0 0,1 0,0;4345 4346,0 0,0 1,0;
4346 4347,0 0,1 0,0;4346 4347,0 0,0 1,0;
4347 4348,0 0,1 0,0;4347 4348,0 0,0 1,0;
4348 4349,0 0,1 0,0;4348 4349,0 0,0 1,0;
4349 4350,0 0,1 0,0;4349 4350,0 0,0 1,0;
4350 4351,0 0,1 0,0;4350 4351,0 0,0 1,0;
4351 4352,0 0,1 0,0;4351 4352,0 0,0 1,0;
4352 4353,0 0,1 0,0;4352 4353,0 0,0 1,0;
4353 4354,0 0,1 0,0;4353 4354,0 0,0 1,0;
4354 4355,0 0,1 0,0;4354 4355,0 0,0 1,0;
4355 4356,0 0,1 0,0;4355 4356,0 0,0 1,0;
4356 4357,0 0,1 0,0;4356 4357,0 0,0 1,0;
4357 4358,0 0,1 0,0;4357 4358,0 0,0 1,0;
4358 4359,0 0,1 0,0;4358 4359,0 0,0 1,0;
4359 4360,0 0,1 0,0;4359 4360,0 0,0 1,0;
4360 4361,0 0,1 0,0;4360 4361,0 0,0 1,0;
4361 4362,0 0,1 0,0;4361 4362,0 0,0 1,0;
4362 4363,0 0,1 0,0;4362 4363,0 0,0 1,0;
4363 4364,0 0,1 0,0;4363 4364,0 0,0 1,0;
4364 4365,0 0,1 0,0;4364 4365,0 0,0 1,0;
4365 4366,0 0,1 0,0;4365 4366,0 0,0 1,0;
4366 4367,0 0,1 0,0;4366 4367,0 0,0 1,0;
4367 4368,0 0,1 0,0;4367 4368,0 0,0 1,0;
4368 4369,0 0,1 0,0;4368 4369,0 0,0 1,0;
825 4369,0 0,1 0,0;825 4369,0 0,0 1,0;
825 826 827 828,0 1 2 3,1 1 1 1,1.1168061423049962;825 826 827 828,0 0 1 2,1 0 1 1,1.1166687589152948;825 826 827 828,0 0 1 2,0 1 1 1,1.1168061423049962;825 826 827 828,0 1 0 2,1 1 0 1,1.1166784469406925;825 826 827 828,0 1 0 2,0 1 1 1,1.1168061423049962;825 826 827 828,0 1 1 2,1 1 0 1,1.1166784469406925;825 826 827 828,0 1 1 2,1 0 1 1,1.1166687589152948;825 826 827 828,0 0 0 1,1 0 0 1,1.1165410635509911;825 826 827 828,0 0 0 1,0 1 0 1,1.1166784469406925;825 826 827 828,0 0 0 1,0 0 1 1,1.1166687589152948;825 826 827 828,0 1 2 0,1 1 1 0,1.1168061423049962;825 826 827 828,0 1 2 0,0 1 1 1,1.1168061423049962;825 826 827 828,0 1 2 1,1 1 1 0,1.1168061423049962;825 826 827 828,0 1 2 1,1 0 1 1,1.1166687589152948;825 826 827 828,0 1 2 2,1 1 1 0,1.1168061423049962;825 826 827 828,0 1 2 2,1 1 0 1,1.1166784469406925;825 826 827 828,0 0 1 0,1 0 1 0,1.1166687589152948;825 826 827 828,0 0 1 0,0 1 1 0,1.004595046504236;825 826 827 828,0 0 1 0,0 0 1 1,1.1166687589152948;825 826 827 828,0 0 1 1,1 0 1 0,1.1166687589152948;825 826 827 828,0 0 1 1,1 0 0 1,1.1165410635509911;825 826 827 828,0 0 1 1,0 1 1 0,1.0017107382771235;825 826 827 828,0 0 1 1,0 1 0 1,1.1166784469406925;825 826 827 828,0 1 0 0,1 1 0 0,1.1166784469406925;825 826 827 828,0 1 0 0,0 1 1 0,1.004595046504236;825 826 827 828,0 1 0 0,0 1 0 1,1.1166784469406925;825 826 827 828,0 1 0 1,1 1 0 0,1.1166784469406925;825 826 827 828,0 1 0 1,1 0 0 1,1.1165410635509911;825 826 827 828,0 1 0 1,0 1 1 0,1.0025313627489156;825 826 827 828,0 1 0 1,0 0 1 1,1.1166687589152948;825 826 827 828,0 1 1 0,1 1 0 0,1.1166784469406925;825 826 827 828,0 1 1 0,1 0 1 0,1.1166687589152948;825 826 827 828,0 1 1 0,0 1 0 1,1.1166784469406925;825 826 827 828,0 1 1 0,0 0 1 1,1.1166687589152948;825 826 827 828,0 1 1 1,1 1 0 0,1.1166784469406925;825 826 827 828,0 1 1 1,1 0 1 0,1.1166687589152948;825 826 827 828,0 1 1 1,1 0 0 1,1.1165410635509911;825 826 827 828,0 0 0 0,1 0 0 0,1.1165410635509911;825 826 827 828,0 0 0 0,0 1 0 0,1.0029210095666248;825 826 827 828,0 0 0 0,0 0 1 0,1.0027481141916357;825 826 827 828,0 0 0 0,0 0 0 1,1.1165410635509911;
826 4370,0 0,1 0,0;826 4370,0 0,0 1,0;
831 4371,0 0,1 0,0;831 4371,0 0,0 1,0;
4371 4372,0 0,1 0,0;4371 4372,0 0,0 1,0;
4372 4373,0 0,1 0,0;4372 4373,0 0,0 1,0;
4373 4374,0 0,1 0,0;4373 4374,0 0,0 1,0;
4374 4375,0 0,1 0,0;4374 4375,0 0,0 1,0;
4375 4376,0 0,1 0,0;4375 4376,0 0,0 1,0;
4376 4377,0 0,1 0,0;4376 4377,0 0,0 1,0;
206 4377,0 0,1 0,0;206 4377,0 0,0 1,0;
832,0,1,0;
832 4378,0 0,1 0,0;832 4378,0 0,0 1,0;
4378 4379,0 0,1 0,0;4378 4379,0 0,0 1,0;
4379 4380,0 0,1 0,0;4379 4380,0 0,0 1,0;
834 4380,0 0,1 0,0;834 4380,0 0,0 1,0;
834 835 836,0 1 2,1 1 1,1.1165410635509911;834 835 836,0 0 1,1 0 1,1.1165410635509911;834 835 836,0 0 1,0 1 1,1.1165410635509911;834 835 836,0 1 0,1 1 0,1.1165410635509911;834 835 836,0 1 0,0 1 1,1.1165410635509911;834 835 836,0 1 1,1 1 0,1.1165410635509911;834 835 836,0 1 1,1 0 1,1.1165410635509911;834 835 836,0 0 0,1 0 0,1.1165410635509911;834 835 836,0 0 0,0 1 0,1.1165410635509911;834 835 836,0 0 0,0 0 1,1.1165410635509911;
835 4381,0 0,1 0,0;835 4381,0 0,0 1,0;
4381 4382,0 0,1 0,0;4381 4382,0 0,0 1,0;
4382 4383,0 0,1 0,0;4382 4383,0 0,0 1,0;
4383 4384,0 0,1 0,0;4383 4384,0 0,0 1,0;
4384 4385,0 0,1 0,0;4384 4385,0 0,0 1,0;
4385 4386,0 0,1 0,0;4385 4386,0 0,0 1,0;
2473 4386,0 0,1 0,0;2473 4386,0 0,0 1,0;
837 838 839,0 1 2,1 1 1,1.1165410635509911;837 838 839,0 0 1,1 0 1,1.1165410635509911;837 838 839,0 0 1,0 1 1,1.1165410635509911;837 838 839,0 1 0,1 1 0,1.1165410635509911;837 838 839,0 1 0,0 1 1,1.1165410635509911;837 838 839,0 1 1,1 1 0,1.1165410635509911;837 838 839,0 1 1,1 0 1,1.1165410635509911;837 838 839,0 0 0,1 0 0,1.1165410635509911;837 838 839,0 0 0,0 1 0,1.1165410635509911;837 838 839,0 0 0,0 0 1,1.1165410635509911;
837 4387,0 0,1 0,0;837 4387,0 0,0 1,0;
4387 4388,0 0,1 0,0;4387 4388,0 0,0 1,0;
4388 4389,0 0,1 0,0;4388 4389,0 0,0 1,0;
4389 4390,0 0,1 0,0;4389 4390,0 0,0 1,0;
4390 4391,0 0,1 0,0;4390 4391,0 0,0 1,0;
4391 4392,0 0,1 0,0;4391 4392,0 0,0 1,0;
4392 4393,0 0,1 0,0;4392 4393,0 0,0 1,0;
4393 4394,0 0,1 0,0;4393 4394,0 0,0 1,0;
4394 4395,0 0,1 0,0;4394 4395,0 0,0 1,0;
4395 4396,0 0,1 0,0;4395 4396,0 0,0 1,0;
4396 4397,0 0,1 0,0;4396 4397,0 0,0 1,0;
4397 4398,0 0,1 0,0;4397 4398,0 0,0 1,0;
4398 4399,0 0,1 0,0;4398 4399,0 0,0 1,0;
4399 4400,0 0,1 0,0;4399 4400,0 0,0 1,0;
4400 4401,0 0,1 0,0;4400 4401,0 0,0 1,0;
4401 4402,0 0,1 0,0;4401 4402,0 0,0 1,0;
4402 4403,0 0,1 0,0;4402 4403,0 0,0 1,0;
4403 4404,0 0,1 0,0;4403 4404,0 0,0 1,0;
4404 4405,0 0,1 0,0;4404 4405,0 0,0 1,0;
4405 4406,0 0,1 0,0;4405 4406,0 0,0 1,0;
4406 4407,0 0,1 0,0;4406 4407,0 0,0 1,0;
4407 4408,0 0,1 0,0;4407 4408,0 0,0 1,0;
4408 4409,0 0,1 0,0;4408 4409,0 0,0 1,0;
4409 4410,0 0,1 0,0;4409 4410,0 0,0 1,0;
4410 4411,0 0,1 0,0;4410 4411,0 0,0 1,0;
4411 4412,0 0,1 0,0;4411 4412,0 0,0 1,0;
841 4412,0 0,1 0,0;841 4412,0 0,0 1,0;
843 4413,0 0,1 0,0;843 4413,0 0,0 1,0;
4413 4414,0 0,1 0,0;4413 4414,0 0,0 1,0;
4414 4415,0 0,1 0,0;4414 4415,0 0,0 1,0;
4415 4416,0 0,1 0,0;4415 4416,0 0,0 1,0;
4416 4417,0 0,1 0,0;4416 4417,0 0,0 1,0;
4417 4418,0 0,1 0,0;4417 4418,0 0,0 1,0;
4418 4419,0 0,1 0,0;4418 4419,0 0,0 1,0;
4419 4420,0 0,1 0,0;4419 4420,0 0,0 1,0;
4420 4421,0 0,1 0,0;4420 4421,0 0,0 1,0;
4421 4422,0 0,1 0,0;4421 4422,0 0,0 1,0;
4422 4423,0 0,1 0,0;4422 4423,0 0,0 1,0;
4423 4424,0 0,1 0,0;4423 4424,0 0,0 1,0;
4424 4425,0 0,1 0,0;4424 4425,0 0,0 1,0;
4425 4426,0 0,1 0,0;4425 4426,0 0,0 1,0;
4426 4427,0 0,1 0,0;4426 4427,0 0,0 1,0;
4427 4428,0 0,1 0,0;4427 4428,0 0,0 1,0;
844 4428,0 0,1 0,0;844 4428,0 0,0 1,0;
844 845 846,0 1 2,1 1 1,1.1165410635509911;844 845 846,0 0 1,1 0 1,1.1165410635509911;844 845 846,0 0 1,0 1 1,1.1165410635509911;844 845 846,0 1 0,1 1 0,1.1165410635509911;844 845 846,0 1 0,0 1 1,1.1165410635509911;844 845 846,0 1 1,1 1 0,1.1165410635509911;844 845 846,0 1 1,1 0 1,1.1165410635509911;844 845 846,0 0 0,1 0 0,1.1165410635509911;844 845 846,0 0 0,0 1 0,1.1165410635509911;844 845 846,0 0 0,0 0 1,1.1165410635509911;
845 4429,0 0,1 0,0;845 4429,0 0,0 1,0;
4429 4430,0 0,1 0,0;4429 4430,0 0,0 1,0;
799 4431,0 0,1 0,0;799 4431,0 0,0 1,0;
4431 4432,0 0,1 0,0;4431 4432,0 0,0 1,0;
4432 4433,0 0,1 0,0;4432 4433,0 0,0 1,0;
4433 4434,0 0,1 0,0;4433 4434,0 0,0 1,0;
4434 4435,0 0,1 0,0;4434 4435,0 0,0 1,0;
4435 4436,0 0,1 0,0;4435 4436,0 0,0 1,0;
4436 4437,0 0,1 0,0;4436 4437,0 0,0 1,0;
4437 4438,0 0,1 0,0;4437 4438,0 0,0 1,0;
4438 4439,0 0,1 0,0;4438 4439,0 0,0 1,0;
4439 4440,0 0,1 0,0;4439 4440,0 0,0 1,0;
849 4440,0 0,1 0,0;849 4440,0 0,0 1,0;
851 4441,0 0,1 0,0;851 4441,0 0,0 1,0;
4441 4442,0 0,1 0,0;4441 4442,0 0,0 1,0;
4442 4443,0 0,1 0,0;4442 4443,0 0,0 1,0;
4443 4444,0 0,1 0,0;4443 4444,0 0,0 1,0;
4444 4445,0 0,1 0,0;4444 4445,0 0,0 1,0;
4445 4446,0 0,1 0,0;4445 4446,0 0,0 1,0;
4446 4447,0 0,1 0,0;4446 4447,0 0,0 1,0;
4447 4448,0 0,1 0,0;4447 4448,0 0,0 1,0;
4448 4449,0 0,1 0,0;4448 4449,0 0,0 1,0;
4449 4450,0 0,1 0,0;4449 4450,0 0,0 1,0;
4450 4451,0 0,1 0,0;4450 4451,0 0,0 1,0;
4451 4452,0 0,1 0,0;4451 4452,0 0,0 1,0;
4452 4453,0 0,1 0,0;4452 4453,0 0,0 1,0;
4453 4454,0 0,1 0,0;4453 4454,0 0,0 1,0;
4454 4455,0 0,1 0,0;4454 4455,0 0,0 1,0;
4455 4456,0 0,1 0,0;4455 4456,0 0,0 1,0;
4456 4457,0 0,1 0,0;4456 4457,0 0,0 1,0;
4457 4458,0 0,1 0,0;4457 4458,0 0,0 1,0;
827 4459,0 0,1 0,0;827 4459,0 0,0 1,0;
4459 4460,0 0,1 0,0;4459 4460,0 0,0 1,0;
