1,0,1,0;
3701 3702,0 0,1 0,0;3701 3702,0 0,0 1,0;
3702 3703,0 0,1 0,0;3702 3703,0 0,0 1,0;
3703 3704,0 0,1 0,0;3703 3704,0 0,0 1,0;
3704 3705,0 0,1 0,0;3704 3705,0 0,0 1,0;
3705 3706,0 0,1 0,0;3705 3706,0 0,0 1,0;
3706 3707,0 0,1 0,0;3706 3707,0 0,0 1,0;
3707 3708,0 0,1 0,0;3707 3708,0 0,0 1,0;
3708 3709,0 0,1 0,0;3708 3709,0 0,0 1,0;
3709 3710,0 0,1 0,0;3709 3710,0 0,0 1,0;
3710 3711,0 0,1 0,0;3710 3711,0 0,0 1,0;
3711 3712,0 0,1 0,0;3711 3712,0 0,0 1,0;
269 3712,0 0,1 0,0;269 3712,0 0,0 1,0;
3713 3714,0 0,1 0,0;3713 3714,0 0,0 1,0;
3713 3715,0 0,1 0,0;3713 3715,0 0,0 1,0;
3715 3716,0 0,1 0,0;3715 3716,0 0,0 1,0;
3716 3717,0 0,1 0,0;3716 3717,0 0,0 1,0;
3717 3718,0 0,1 0,0;3717 3718,0 0,0 1,0;
3718 3719,0 0,1 0,0;3718 3719,0 0,0 1,0;
3719 3720,0 0,1 0,0;3719 3720,0 0,0 1,0;
270 3720,0 0,1 0,0;270 3720,0 0,0 1,0;
270 272 273,0 1 2,1 1 1,1.006724699494093;270 272 273,0 0 1,0 1 1,1.0028431690980788;270 272 273,0 0 1,1 0 1,1.0020584975754179;270 272 273,0 1 0,0 1 1,1.0026244093019612;270 272 273,0 1 0,1 1 0,1.0019961834294144;270 272 273,0 1 1,1 1 0,1.0024801864576514;270 272 273,0 1 1,1 0 1,1.002433073267194;270 272 273,0 0 0,0 1 0,1.0015188572289573;270 272 273,0 0 0,0 0 1,1.001494737657736;270 272 273,0 0 0,1 0 0,1.0009198235678856;
3721 3722,0 0,1 0,0;3721 3722,0 0,0 1,0;
274 275 276,0 1 2,1 1 1,1.0078404310792033;274 275 276,0 0 1,1 0 1,1.0034389150047924;274 275 276,0 0 1,0 1 1,1.00269286631895;274 275 276,0 1 0,1 1 0,1.0037281119838004;274 275 276,0 1 0,0 1 1,1.0020732043201483;274 275 276,0 1 1,1 1 0,1.0040622332004034;274 275 276,0 1 1,1 0 1,1.0030032344747197;274 275 276,0 0 0,1 0 0,1.0025167308306802;274 275 276,0 0 0,0 1 0,1.0017999284042989;274 275 276,0 0 0,0 0 1,1.000961008778629;
274 3723,0 0,1 0,0;274 3723,0 0,0 1,0;
3723 3724,0 0,1 0,0;3723 3724,0 0,0 1,0;
3724 3725,0 0,1 0,0;3724 3725,0 0,0 1,0;
3725 3726,0 0,1 0,0;3725 3726,0 0,0 1,0;
3726 3727,0 0,1 0,0;3726 3727,0 0,0 1,0;
3727 3728,0 0,1 0,0;3727 3728,0 0,0 1,0;
3728 3729,0 0,1 0,0;3728 3729,0 0,0 1,0;
3729 3730,0 0,1 0,0;3729 3730,0 0,0 1,0;
3730 3731,0 0,1 0,0;3730 3731,0 0,0 1,0;
3731 3732,0 0,1 0,0;3731 3732,0 0,0 1,0;
3732 3733,0 0,1 0,0;3732 3733,0 0,0 1,0;
3733 3734,0 0,1 0,0;3733 3734,0 0,0 1,0;
3734 3735,0 0,1 0,0;3734 3735,0 0,0 1,0;
3735 3736,0 0,1 0,0;3735 3736,0 0,0 1,0;
3736 3737,0 0,1 0,0;3736 3737,0 0,0 1,0;
3737 3738,0 0,1 0,0;3737 3738,0 0,0 1,0;
3738 3739,0 0,1 0,0;3738 3739,0 0,0 1,0;
3739 3740,0 0,1 0,0;3739 3740,0 0,0 1,0;
3740 3741,0 0,1 0,0;3740 3741,0 0,0 1,0;
3741 3742,0 0,1 0,0;3741 3742,0 0,0 1,0;
3742 3743,0 0,1 0,0;3742 3743,0 0,0 1,0;
3743 3744,0 0,1 0,0;3743 3744,0 0,0 1,0;
3744 3745,0 0,1 0,0;3744 3745,0 0,0 1,0;
3745 3746,0 0,1 0,0;3745 3746,0 0,0 1,0;
3746 3747,0 0,1 0,0;3746 3747,0 0,0 1,0;
3747 3748,0 0,1 0,0;3747 3748,0 0,0 1,0;
3748 3749,0 0,1 0,0;3748 3749,0 0,0 1,0;
278 3749,0 0,1 0,0;278 3749,0 0,0 1,0;
278 279 280 281,0 1 2 3,1 1 1 1,1.0603797765698104;278 279 280 281,0 0 1 2,1 0 1 1,1.0595332931374584;278 279 280 281,0 0 1 2,0 1 1 1,1.0603762769222298;278 279 280 281,0 1 0 2,0 1 1 1,1.0603762769222298;278 279 280 281,0 1 0 2,1 1 0 1,1.0602675725675441;278 279 280 281,0 1 1 2,1 0 1 1,1.0595332931374584;278 279 280 281,0 1 1 2,1 1 0 1,1.0602675725675441;278 279 280 281,0 0 0 1,0 0 1 1,1.0595297934898777;278 279 280 281,0 0 0 1,1 0 0 1,1.059421089135192;278 279 280 281,0 0 0 1,0 1 0 1,1.0602640729199637;278 279 280 281,0 1 2 0,0 1 1 1,1.0603762769222298;278 279 280 281,0 1 2 0,1 1 1 0,1.003767577197152;278 279 280 281,0 1 2 1,1 0 1 1,1.0595332931374584;278 279 280 281,0 1 2 1,1 1 1 0,1.0041411527384005;278 279 280 281,0 1 2 2,1 1 1 0,1.0034467351353664;278 279 280 281,0 1 2 2,1 1 0 1,1.0602675725675441;278 279 280 281,0 0 1 0,0 0 1 1,1.0595297934898777;278 279 280 281,0 0 1 0,1 0 1 0,1.0023739389799133;278 279 280 281,0 0 1 0,0 1 1 0,1.0036945278386664;278 279 280 281,0 0 1 1,1 0 1 0,1.0006458316666906;278 279 280 281,0 0 1 1,1 0 0 1,1.059421089135192;278 279 280 281,0 0 1 1,0 1 1 0,1.0018233145859605;278 279 280 281,0 0 1 1,0 1 0 1,1.0602640729199637;278 279 280 281,0 1 0 0,0 1 1 0,1.0036019528161022;278 279 280 281,0 1 0 0,0 1 0 1,1.0602640729199637;278 279 280 281,0 1 0 0,1 1 0 0,1.0028245109570595;278 279 280 281,0 1 0 1,0 0 1 1,1.0595297934898777;278 279 280 281,0 1 0 1,0 1 1 0,1.0026338407915198;278 279 280 281,0 1 0 1,1 0 0 1,1.059421089135192;278 279 280 281,0 1 0 1,1 1 0 0,1.0022354070968578;278 279 280 281,0 1 1 0,0 0 1 1,1.0595297934898777;278 279 280 281,0 1 1 0,0 1 0 1,1.0602640729199637;278 279 280 281,0 1 1 0,1 0 1 0,1.001145808736085;278 279 280 281,0 1 1 0,1 1 0 0,1.0020810083181282;278 279 280 281,0 1 1 1,1 0 1 0,1.0023210956685007;278 279 280 281,0 1 1 1,1 0 0 1,1.059421089135192;278 279 280 281,0 1 1 1,1 1 0 0,1.0039061815547061;278 279 280 281,0 0 0 0,0 0 1 0,1.0013801667575424;278 279 280 281,0 0 0 0,0 0 0 1,1.0594175894876117;278 279 280 281,0 0 0 0,1 0 0 0,1.0007911421039468;278 279 280 281,0 0 0 0,0 1 0 0,1.0026853075976618;
279 3750,0 0,1 0,0;279 3750,0 0,0 1,0;
3750 3751,0 0,1 0,0;3750 3751,0 0,0 1,0;
3751 3752,0 0,1 0,0;3751 3752,0 0,0 1,0;
3752 3753,0 0,1 0,0;3752 3753,0 0,0 1,0;
3753 3754,0 0,1 0,0;3753 3754,0 0,0 1,0;
3754 3755,0 0,1 0,0;3754 3755,0 0,0 1,0;
3755 3756,0 0,1 0,0;3755 3756,0 0,0 1,0;
3756 3757,0 0,1 0,0;3756 3757,0 0,0 1,0;
3757 3758,0 0,1 0,0;3757 3758,0 0,0 1,0;
3758 3759,0 0,1 0,0;3758 3759,0 0,0 1,0;
3759 3760,0 0,1 0,0;3759 3760,0 0,0 1,0;
3760 3761,0 0,1 0,0;3760 3761,0 0,0 1,0;
3761 3762,0 0,1 0,0;3761 3762,0 0,0 1,0;
3762 3763,0 0,1 0,0;3762 3763,0 0,0 1,0;
3763 3764,0 0,1 0,0;3763 3764,0 0,0 1,0;
3764 3765,0 0,1 0,0;3764 3765,0 0,0 1,0;
3765 3766,0 0,1 0,0;3765 3766,0 0,0 1,0;
3766 3767,0 0,1 0,0;3766 3767,0 0,0 1,0;
283 3767,0 0,1 0,0;283 3767,0 0,0 1,0;
283 284 285,0 1 2,1 1 1,1.007484709710841;283 284 285,0 0 1,1 0 1,1.0016869273981197;283 284 285,0 0 1,0 1 1,1.0032908392450304;283 284 285,0 1 0,1 1 0,1.0035508630878334;283 284 285,0 1 0,0 1 1,1.0041080086074505;283 284 285,0 1 1,1 1 0,1.003341024605518;283 284 285,0 1 1,1 0 1,1.002047410841803;283 284 285,0 0 0,1 0 0,1.0011141990157406;283 284 285,0 0 0,0 1 0,1.002536664455734;283 284 285,0 0 0,0 0 1,1.0014398258905615;
284 3768,0 0,1 0,0;284 3768,0 0,0 1,0;
3768 3769,0 0,1 0,0;3768 3769,0 0,0 1,0;
3769 3770,0 0,1 0,0;3769 3770,0 0,0 1,0;
3770 3771,0 0,1 0,0;3770 3771,0 0,0 1,0;
3771 3772,0 0,1 0,0;3771 3772,0 0,0 1,0;
3772 3773,0 0,1 0,0;3772 3773,0 0,0 1,0;
3773 3774,0 0,1 0,0;3773 3774,0 0,0 1,0;
3774 3775,0 0,1 0,0;3774 3775,0 0,0 1,0;
3584 3775,0 0,1 0,0;3584 3775,0 0,0 1,0;
3776 3777,0 0,1 0,0;3776 3777,0 0,0 1,0;
3776 3778,0 0,1 0,0;3776 3778,0 0,0 1,0;
3778 3779,0 0,1 0,0;3778 3779,0 0,0 1,0;
3779 3780,0 0,1 0,0;3779 3780,0 0,0 1,0;
3780 3781,0 0,1 0,0;3780 3781,0 0,0 1,0;
3781 3782,0 0,1 0,0;3781 3782,0 0,0 1,0;
3782 3783,0 0,1 0,0;3782 3783,0 0,0 1,0;
3783 3784,0 0,1 0,0;3783 3784,0 0,0 1,0;
3784 3785,0 0,1 0,0;3784 3785,0 0,0 1,0;
3785 3786,0 0,1 0,0;3785 3786,0 0,0 1,0;
3786 3787,0 0,1 0,0;3786 3787,0 0,0 1,0;
3787 3788,0 0,1 0,0;3787 3788,0 0,0 1,0;
3788 3789,0 0,1 0,0;3788 3789,0 0,0 1,0;
3789 3790,0 0,1 0,0;3789 3790,0 0,0 1,0;
3790 3791,0 0,1 0,0;3790 3791,0 0,0 1,0;
3791 3792,0 0,1 0,0;3791 3792,0 0,0 1,0;
3792 3793,0 0,1 0,0;3792 3793,0 0,0 1,0;
3793 3794,0 0,1 0,0;3793 3794,0 0,0 1,0;
3794 3795,0 0,1 0,0;3794 3795,0 0,0 1,0;
3795 3796,0 0,1 0,0;3795 3796,0 0,0 1,0;
3796 3797,0 0,1 0,0;3796 3797,0 0,0 1,0;
3797 3798,0 0,1 0,0;3797 3798,0 0,0 1,0;
3798 3799,0 0,1 0,0;3798 3799,0 0,0 1,0;
3799 3800,0 0,1 0,0;3799 3800,0 0,0 1,0;
3800 3801,0 0,1 0,0;3800 3801,0 0,0 1,0;
3801 3802,0 0,1 0,0;3801 3802,0 0,0 1,0;
3802 3803,0 0,1 0,0;3802 3803,0 0,0 1,0;
3803 3804,0 0,1 0,0;3803 3804,0 0,0 1,0;
3804 3805,0 0,1 0,0;3804 3805,0 0,0 1,0;
286 3805,0 0,1 0,0;286 3805,0 0,0 1,0;
286 288 289,0 1 2,1 1 1,1.0073878780239138;286 288 289,0 0 1,0 1 1,1.001968442178982;286 288 289,0 0 1,1 0 1,1.003038044689331;286 288 289,0 1 0,0 1 1,1.0026498967397526;286 288 289,0 1 0,1 1 0,1.0030250882649356;286 288 289,0 1 1,1 1 0,1.0028308960127394;286 288 289,0 1 1,1 0 1,1.0036948975079865;286 288 289,0 0 0,0 1 0,1.0010955581552814;286 288 289,0 0 0,0 0 1,1.0021571187150036;286 288 289,0 0 0,1 0 0,1.0020108421466065;
288 3806,0 0,1 0,0;288 3806,0 0,0 1,0;
3806 3807,0 0,1 0,0;3806 3807,0 0,0 1,0;
3807 3808,0 0,1 0,0;3807 3808,0 0,0 1,0;
3808 3809,0 0,1 0,0;3808 3809,0 0,0 1,0;
3809 3810,0 0,1 0,0;3809 3810,0 0,0 1,0;
3810 3811,0 0,1 0,0;3810 3811,0 0,0 1,0;
3811 3812,0 0,1 0,0;3811 3812,0 0,0 1,0;
3812 3813,0 0,1 0,0;3812 3813,0 0,0 1,0;
3813 3814,0 0,1 0,0;3813 3814,0 0,0 1,0;
3814 3815,0 0,1 0,0;3814 3815,0 0,0 1,0;
3815 3816,0 0,1 0,0;3815 3816,0 0,0 1,0;
3816 3817,0 0,1 0,0;3816 3817,0 0,0 1,0;
3817 3818,0 0,1 0,0;3817 3818,0 0,0 1,0;
3818 3819,0 0,1 0,0;3818 3819,0 0,0 1,0;
3819 3820,0 0,1 0,0;3819 3820,0 0,0 1,0;
3820 3821,0 0,1 0,0;3820 3821,0 0,0 1,0;
291 3821,0 0,1 0,0;291 3821,0 0,0 1,0;
291 292 293 294,0 1 2 3,1 1 1 1,1.0077956622986914;291 292 293 294,0 0 1 2,1 0 1 1,1.0042307726210418;291 292 293 294,0 0 1 2,0 1 1 1,1.0029138503971051;291 292 293 294,0 1 0 2,1 1 0 1,1.00396307396755;291 292 293 294,0 1 0 2,0 1 1 1,1.0036705156879695;291 292 293 294,0 1 1 2,1 1 0 1,1.0034715422701637;291 292 293 294,0 1 1 2,1 0 1 1,1.0047136105206258;291 292 293 294,0 0 0 1,1 0 0 1,1.0032303716831292;291 292 293 294,0 0 0 1,0 1 0 1,1.0024748864916206;291 292 293 294,0 0 0 1,0 0 1 1,1.0035904096664443;291 292 293 294,0 1 2 0,1 1 1 0,1.0042009740310385;291 292 293 294,0 1 2 0,0 1 1 1,1.002946525630127;291 292 293 294,0 1 2 1,1 1 1 0,1.0052650647720787;291 292 293 294,0 1 2 1,1 0 1 1,1.0054055335232177;291 292 293 294,0 1 2 2,1 1 1 0,1.0041373425726892;291 292 293 294,0 1 2 2,1 1 0 1,1.0030943092318774;291 292 293 294,0 0 1 0,1 0 1 0,1.0048593697893535;291 292 293 294,0 0 1 0,0 1 1 0,1.00299855469981;291 292 293 294,0 0 1 0,0 0 1 1,1.0034355600267408;291 292 293 294,0 0 1 1,1 0 1 0,1.0024157342623785;291 292 293 294,0 0 1 1,1 0 0 1,1.0015265777310056;291 292 293 294,0 0 1 1,0 1 1 0,1.0013588752026872;291 292 293 294,0 0 1 1,0 1 0 1,1.0005056511112878;291 292 293 294,0 1 0 0,1 1 0 0,1.0034275150191458;291 292 293 294,0 1 0 0,0 1 1 0,1.0034091600921777;291 292 293 294,0 1 0 0,0 1 0 1,1.0024748864916206;291 292 293 294,0 1 0 1,1 1 0 0,1.002548494017679;291 292 293 294,0 1 0 1,1 0 0 1,1.0026141129769766;291 292 293 294,0 1 0 1,0 1 1 0,1.0023394421621146;291 292 293 294,0 1 0 1,0 0 1 1,1.002399012967538;291 292 293 294,0 1 1 0,1 1 0 0,1.0017263780671852;291 292 293 294,0 1 1 0,1 0 1 0,1.0026917223429088;291 292 293 294,0 1 1 0,0 1 0 1,1.0007058952138543;291 292 293 294,0 1 1 0,0 0 1 1,1.001621618277994;291 292 293 294,0 1 1 1,1 1 0 0,1.0029489672876573;291 292 293 294,0 1 1 1,1 0 1 0,1.0048593697893535;291 292 293 294,0 1 1 1,1 0 0 1,1.0036341457788334;291 292 293 294,0 0 0 0,1 0 0 0,1.0028278104784607;291 292 293 294,0 0 0 0,0 1 0 0,1.0013110532629153;291 292 293 294,0 0 0 0,0 0 1 0,1.002548145211949;291 292 293 294,0 0 0 0,0 0 0 1,1.0013397440506435;
292 3822,0 0,1 0,0;292 3822,0 0,0 1,0;
3822 3823,0 0,1 0,0;3822 3823,0 0,0 1,0;
3823 3824,0 0,1 0,0;3823 3824,0 0,0 1,0;
3824 3825,0 0,1 0,0;3824 3825,0 0,0 1,0;
3825 3826,0 0,1 0,0;3825 3826,0 0,0 1,0;
3826 3827,0 0,1 0,0;3826 3827,0 0,0 1,0;
3827 3828,0 0,1 0,0;3827 3828,0 0,0 1,0;
3828 3829,0 0,1 0,0;3828 3829,0 0,0 1,0;
3829 3830,0 0,1 0,0;3829 3830,0 0,0 1,0;
3830 3831,0 0,1 0,0;3830 3831,0 0,0 1,0;
3831 3832,0 0,1 0,0;3831 3832,0 0,0 1,0;
296 3832,0 0,1 0,0;296 3832,0 0,0 1,0;
296 297 298,0 1 2,1 1 1,1.0079015514100176;296 297 298,0 0 1,1 0 1,1.003798602480916;296 297 298,0 0 1,0 1 1,1.0027583891853034;296 297 298,0 1 0,1 1 0,1.0037268358030649;296 297 298,0 1 0,0 1 1,1.0019060666125668;296 297 298,0 1 1,1 1 0,1.0040511873605973;296 297 298,0 1 1,1 0 1,1.0030787201279776;296 297 298,0 0 0,1 0 0,1.002794647968503;296 297 298,0 0 0,0 1 0,1.002159828969021;296 297 298,0 0 0,0 0 1,1.001429620898328;
299 300 301,0 1 2,1 1 1,1.0065596020530017;299 300 301,0 0 1,1 0 1,1.0022602336744149;299 300 301,0 0 1,0 1 1,1.0028418344391707;299 300 301,0 1 0,1 1 0,1.0016862702191354;299 300 301,0 1 0,0 1 1,1.0023266502523194;299 300 301,0 1 1,1 1 0,1.0022762991231198;299 300 301,0 1 1,1 0 1,1.00257399573501;299 300 301,0 0 0,1 0 0,1.001057320904423;299 300 301,0 0 0,0 1 0,1.001483589521523;299 300 301,0 0 0,0 0 1,1.0017272385205536;
299 3833,0 0,1 0,0;299 3833,0 0,0 1,0;
3833 3834,0 0,1 0,0;3833 3834,0 0,0 1,0;
3834 3835,0 0,1 0,0;3834 3835,0 0,0 1,0;
303 3835,0 0,1 0,0;303 3835,0 0,0 1,0;
303 304 305 306,0 1 2 3,1 1 1 1,1.0068022390965963;303 304 305 306,0 0 1 2,0 1 1 1,1.0026241247369445;303 304 305 306,0 0 1 2,1 0 1 1,1.0030471629209754;303 304 305 306,0 1 0 2,0 1 1 1,1.003518661201106;303 304 305 306,0 1 0 2,1 1 0 1,1.0030812676800633;303 304 305 306,0 1 1 2,1 1 0 1,1.0024705111678966;303 304 305 306,0 1 1 2,1 0 1 1,1.003294958539;303 304 305 306,0 0 0 1,0 1 0 1,1.0024570827454093;303 304 305 306,0 0 0 1,0 0 1 1,1.0033112936114132;303 304 305 306,0 0 0 1,1 0 0 1,1.0028129812487305;303 304 305 306,0 1 2 0,0 1 1 1,1.0029332901711425;303 304 305 306,0 1 2 0,1 1 1 0,1.0036207558638575;303 304 305 306,0 1 2 1,1 1 1 0,1.0043925637865785;303 304 305 306,0 1 2 1,1 0 1 1,1.00409584962915;303 304 305 306,0 1 2 2,1 1 1 0,1.0032222142824163;303 304 305 306,0 1 2 2,1 1 0 1,1.0022985939691644;303 304 305 306,0 0 1 0,0 1 1 0,1.0030970840101272;303 304 305 306,0 0 1 0,0 0 1 1,1.0027001940312876;303 304 305 306,0 0 1 0,1 0 1 0,1.003615523979428;303 304 305 306,0 0 1 1,0 1 1 0,1.0010680027086967;303 304 305 306,0 0 1 1,0 1 0 1,1.0004560905238211;303 304 305 306,0 0 1 1,1 0 1 0,1.0013615914920637;303 304 305 306,0 0 1 1,1 0 0 1,1.0007175908817851;303 304 305 306,0 1 0 0,0 1 1 0,1.0029272646702603;303 304 305 306,0 1 0 0,0 1 0 1,1.0024570827454093;303 304 305 306,0 1 0 0,1 1 0 0,1.0030163547996327;303 304 305 306,0 1 0 1,0 1 1 0,1.0021677723366553;303 304 305 306,0 1 0 1,0 0 1 1,1.0020304210237185;303 304 305 306,0 1 0 1,1 1 0 0,1.0018063473035668;303 304 305 306,0 1 0 1,1 0 0 1,1.0016818695594043;303 304 305 306,0 1 1 0,0 1 0 1,1.000706299168768;303 304 305 306,0 1 1 0,0 0 1 1,1.0012851640128415;303 304 305 306,0 1 1 0,1 1 0 0,1.0010754451459554;303 304 305 306,0 1 1 0,1 0 1 0,1.0017048930071732;303 304 305 306,0 1 1 1,1 1 0 0,1.0027597228170713;303 304 305 306,0 1 1 1,1 0 1 0,1.0036150528703907;303 304 305 306,0 1 1 1,1 0 0 1,1.0025014332660125;303 304 305 306,0 0 0 0,0 1 0 0,1.0013398902085608;303 304 305 306,0 0 0 0,0 0 1 0,1.0021391015888563;303 304 305 306,0 0 0 0,0 0 0 1,1.0011002000399936;303 304 305 306,0 0 0 0,1 0 0 0,1.0016690533521917;
304 307,0 0,1 0,0;304 307,0 0,0 1,0;
307 308 309 310,0 1 2 3,1 1 1 1,1.0067460429956363;307 308 309 310,0 0 1 2,1 0 1 1,1.0037846908389845;307 308 309 310,0 0 1 2,0 1 1 1,1.0031910077461417;307 308 309 310,0 1 0 2,1 1 0 1,1.0028245979309767;307 308 309 310,0 1 0 2,0 1 1 1,1.0034631506106322;307 308 309 310,0 1 1 2,1 1 0 1,1.002217454989148;307 308 309 310,0 1 1 2,1 0 1 1,1.0032062761865481;307 308 309 310,0 0 0 1,1 0 0 1,1.0026046953439667;307 308 309 310,0 0 0 1,0 1 0 1,1.0021401495854798;307 308 309 310,0 0 0 1,0 0 1 1,1.0031295134545175;307 308 309 310,0 1 2 0,1 1 1 0,1.0032033030794043;307 308 309 310,0 1 2 0,0 1 1 1,1.002883420484975;307 308 309 310,0 1 2 1,1 1 1 0,1.0043314265945094;307 308 309 310,0 1 2 1,1 0 1 1,1.0046575853599382;307 308 309 310,0 1 2 2,1 1 1 0,1.003269024460303;307 308 309 310,0 1 2 2,1 1 0 1,1.0023733046934358;307 308 309 310,0 0 1 0,1 0 1 0,1.004105077403962;307 308 309 310,0 0 1 0,0 1 1 0,1.002401080820045;307 308 309 310,0 0 1 0,0 0 1 1,1.0037007245985539;307 308 309 310,0 0 1 1,1 0 1 0,1.001771950794573;307 308 309 310,0 0 1 1,1 0 0 1,1.0010616072083307;307 308 309 310,0 0 1 1,0 1 1 0,1.0014673612452707;307 308 309 310,0 0 1 1,0 1 0 1,1.0008109685009228;307 308 309 310,0 1 0 0,1 1 0 0,1.0023756178477627;307 308 309 310,0 1 0 0,0 1 1 0,1.0029331547328713;307 308 309 310,0 1 0 0,0 1 0 1,1.0021401495854798;307 308 309 310,0 1 0 1,1 1 0 0,1.0015882748652043;307 308 309 310,0 1 0 1,1 0 0 1,1.0017036944798956;307 308 309 310,0 1 0 1,0 1 1 0,1.0021414376321744;307 308 309 310,0 1 0 1,0 0 1 1,1.0022725338764713;307 308 309 310,0 1 1 0,1 1 0 0,1.0007216261068006;307 308 309 310,0 1 1 0,1 0 1 0,1.0014426668828367;307 308 309 310,0 1 1 0,0 1 0 1,1.000574179319701;307 308 309 310,0 1 1 0,0 0 1 1,1.0012615059449734;307 308 309 310,0 1 1 1,1 1 0 0,1.0025013641361844;307 308 309 310,0 1 1 1,1 0 1 0,1.004105077403962;307 308 309 310,0 1 1 1,1 0 0 1,1.0030234051536686;307 308 309 310,0 0 0 0,1 0 0 0,1.0017747761423474;307 308 309 310,0 0 0 0,0 1 0 0,1.0011406147779203;307 308 309 310,0 0 0 0,0 0 1 0,1.002459865759446;307 308 309 310,0 0 0 0,0 0 0 1,1.001548155830583;
308 3836,0 0,1 0,0;308 3836,0 0,0 1,0;
312 3836,0 0,1 0,0;312 3836,0 0,0 1,0;
312 313 314,0 1 2,1 1 1,1.0065691968976027;312 313 314,0 0 1,1 0 1,1.0024129647878297;312 313 314,0 0 1,0 1 1,1.0017398655302738;312 313 314,0 1 0,1 1 0,1.0025246432701778;312 313 314,0 1 0,0 1 1,1.002608112303804;312 313 314,0 1 1,1 1 0,1.0016768948725316;312 313 314,0 1 1,1 0 1,1.0024293955447103;312 313 314,0 0 0,1 0 0,1.0014361222428643;312 313 314,0 0 0,0 1 0,1.0013106635728388;312 313 314,0 0 0,0 0 1,1.0021124476940348;
313 3837,0 0,1 0,0;313 3837,0 0,0 1,0;
3837 3838,0 0,1 0,0;3837 3838,0 0,0 1,0;
3838 3839,0 0,1 0,0;3838 3839,0 0,0 1,0;
3839 3840,0 0,1 0,0;3839 3840,0 0,0 1,0;
3840 3841,0 0,1 0,0;3840 3841,0 0,0 1,0;
3841 3842,0 0,1 0,0;3841 3842,0 0,0 1,0;
316 3842,0 0,1 0,0;316 3842,0 0,0 1,0;
316 317 318,0 1 2,1 1 1,1.006705792960193;316 317 318,0 0 1,1 0 1,1.002624884961557;316 317 318,0 0 1,0 1 1,1.0017519618031856;316 317 318,0 1 0,1 1 0,1.0027908244210681;316 317 318,0 1 0,0 1 1,1.0024681718946717;316 317 318,0 1 1,1 1 0,1.0019035722509786;316 317 318,0 1 1,1 0 1,1.0024112699541279;316 317 318,0 0 0,1 0 0,1.0019907839374331;316 317 318,0 0 0,0 1 0,1.0012650756929162;316 317 318,0 0 0,0 0 1,1.0018041527533599;
317 3843,0 0,1 0,0;317 3843,0 0,0 1,0;
320 321 322,0 1 2,1 1 1,1.0071581164801315;320 321 322,0 0 1,1 0 1,1.0032166483070835;320 321 322,0 0 1,0 1 1,1.0021421435963607;320 321 322,0 1 0,1 1 0,1.002993207444315;320 321 322,0 1 0,0 1 1,1.0015767036716459;320 321 322,0 1 1,1 1 0,1.0035867683320125;320 321 322,0 1 1,1 0 1,1.0029981789827485;320 321 322,0 0 0,1 0 0,1.0022452038107243;320 321 322,0 0 0,0 1 0,1.0014158802702202;320 321 322,0 0 0,0 0 1,1.0010709074119373;
320 3844,0 0,1 0,0;320 3844,0 0,0 1,0;
3844 3845,0 0,1 0,0;3844 3845,0 0,0 1,0;
3845 3846,0 0,1 0,0;3845 3846,0 0,0 1,0;
3846 3847,0 0,1 0,0;3846 3847,0 0,0 1,0;
3847 3848,0 0,1 0,0;3847 3848,0 0,0 1,0;
3848 3849,0 0,1 0,0;3848 3849,0 0,0 1,0;
3849 3850,0 0,1 0,0;3849 3850,0 0,0 1,0;
3851 3852,0 0,1 0,0;3851 3852,0 0,0 1,0;
3851 3853,0 0,1 0,0;3851 3853,0 0,0 1,0;
324 3853,0 0,1 0,0;324 3853,0 0,0 1,0;
324 325 326,0 1 2,1 1 1,1.006646061712616;324 325 326,0 0 1,1 0 1,1.0018829885592702;324 325 326,0 0 1,0 1 1,1.0022581436127356;324 325 326,0 1 0,1 1 0,1.0024921035017813;324 325 326,0 1 0,0 1 1,1.0031931933302933;324 325 326,0 1 1,1 1 0,1.002285864702577;324 325 326,0 1 1,1 0 1,1.0024018294828476;324 325 326,0 0 0,1 0 0,1.001051410027099;324 325 326,0 0 0,0 1 0,1.001424433409587;324 325 326,0 0 0,0 0 1,1.0020053786416236;
325 327,0 0,1 0,0;325 327,0 0,0 1,0;
