1,0,1,0;
4274 4275,0 0,1 0,0;4274 4275,0 0,0 1,0;
4275 4276,0 0,1 0,0;4275 4276,0 0,0 1,0;
4276 4277,0 0,1 0,0;4276 4277,0 0,0 1,0;
4277 4278,0 0,1 0,0;4277 4278,0 0,0 1,0;
4278 4279,0 0,1 0,0;4278 4279,0 0,0 1,0;
4279 4280,0 0,1 0,0;4279 4280,0 0,0 1,0;
4280 4281,0 0,1 0,0;4280 4281,0 0,0 1,0;
4281 4282,0 0,1 0,0;4281 4282,0 0,0 1,0;
4282 4283,0 0,1 0,0;4282 4283,0 0,0 1,0;
4283 4284,0 0,1 0,0;4283 4284,0 0,0 1,0;
4284 4285,0 0,1 0,0;4284 4285,0 0,0 1,0;
4285 4286,0 0,1 0,0;4285 4286,0 0,0 1,0;
4286 4287,0 0,1 0,0;4286 4287,0 0,0 1,0;
4287 4288,0 0,1 0,0;4287 4288,0 0,0 1,0;
4288 4289,0 0,1 0,0;4288 4289,0 0,0 1,0;
4289 4290,0 0,1 0,0;4289 4290,0 0,0 1,0;
4290 4291,0 0,1 0,0;4290 4291,0 0,0 1,0;
4291 4292,0 0,1 0,0;4291 4292,0 0,0 1,0;
4292 4293,0 0,1 0,0;4292 4293,0 0,0 1,0;
4293 4294,0 0,1 0,0;4293 4294,0 0,0 1,0;
4294 4295,0 0,1 0,0;4294 4295,0 0,0 1,0;
4295 4296,0 0,1 0,0;4295 4296,0 0,0 1,0;
4296 4297,0 0,1 0,0;4296 4297,0 0,0 1,0;
726 4297,0 0,1 0,0;726 4297,0 0,0 1,0;
726 727 728,0 1 2,1 1 1,1.008203886334093;726 727 728,0 0 1,1 0 1,1.0022611485536488;726 727 728,0 0 1,0 1 1,1.0026220070583718;726 727 728,0 1 0,0 1 1,1.0036082125174743;726 727 728,0 1 0,1 1 0,1.0029963041481131;726 727 728,0 1 1,1 0 1,1.0030314817252821;726 727 728,0 1 1,1 1 0,1.0029192643254243;726 727 728,0 0 0,0 0 1,1.0024769173227863;726 727 728,0 0 0,1 0 0,1.0013641079249014;726 727 728,0 0 0,0 1 0,1.0016315701699272;
727 4298,0 0,1 0,0;727 4298,0 0,0 1,0;
4298 4299,0 0,1 0,0;4298 4299,0 0,0 1,0;
730 4299,0 0,1 0,0;730 4299,0 0,0 1,0;
732 4300,0 0,1 0,0;732 4300,0 0,0 1,0;
4300 4301,0 0,1 0,0;4300 4301,0 0,0 1,0;
4301 4302,0 0,1 0,0;4301 4302,0 0,0 1,0;
4302 4303,0 0,1 0,0;4302 4303,0 0,0 1,0;
4303 4304,0 0,1 0,0;4303 4304,0 0,0 1,0;
4304 4305,0 0,1 0,0;4304 4305,0 0,0 1,0;
4305 4306,0 0,1 0,0;4305 4306,0 0,0 1,0;
4306 4307,0 0,1 0,0;4306 4307,0 0,0 1,0;
4307 4308,0 0,1 0,0;4307 4308,0 0,0 1,0;
295 4308,0 0,1 0,0;295 4308,0 0,0 1,0;
176 4309,0 0,1 0,0;176 4309,0 0,0 1,0;
4309 4310,0 0,1 0,0;4309 4310,0 0,0 1,0;
4310 4311,0 0,1 0,0;4310 4311,0 0,0 1,0;
4311 4312,0 0,1 0,0;4311 4312,0 0,0 1,0;
4312 4313,0 0,1 0,0;4312 4313,0 0,0 1,0;
4313 4314,0 0,1 0,0;4313 4314,0 0,0 1,0;
4314 4315,0 0,1 0,0;4314 4315,0 0,0 1,0;
4315 4316,0 0,1 0,0;4315 4316,0 0,0 1,0;
4316 4317,0 0,1 0,0;4316 4317,0 0,0 1,0;
4317 4318,0 0,1 0,0;4317 4318,0 0,0 1,0;
734 4318,0 0,1 0,0;734 4318,0 0,0 1,0;
734 735 736 737,0 1 2 3,1 1 1 1,1.0749726940808975;734 735 736 737,0 0 1 2,1 0 1 1,1.0738618556897686;734 735 736 737,0 0 1 2,0 1 1 1,1.0749697293180298;734 735 736 737,0 1 0 2,0 1 1 1,1.0749697293180298;734 735 736 737,0 1 0 2,1 1 0 1,1.0747336457386472;734 735 736 737,0 1 1 2,1 0 1 1,1.0738618556897686;734 735 736 737,0 1 1 2,1 1 0 1,1.0747336457386472;734 735 736 737,0 0 0 1,0 0 1 1,1.073858890926901;734 735 736 737,0 0 0 1,1 0 0 1,1.0736228073475182;734 735 736 737,0 0 0 1,0 1 0 1,1.0747306809757795;734 735 736 737,0 1 2 0,0 1 1 1,1.0749697293180298;734 735 736 737,0 1 2 0,1 1 1 0,1.0050527006843877;734 735 736 737,0 1 2 1,1 0 1 1,1.0738618556897686;734 735 736 737,0 1 2 1,1 1 1 0,1.0052817857889704;734 735 736 737,0 1 2 2,1 1 1 0,1.0043353063684675;734 735 736 737,0 1 2 2,1 1 0 1,1.0747336457386472;734 735 736 737,0 0 1 0,0 0 1 1,1.073858890926901;734 735 736 737,0 0 1 0,1 0 1 0,1.0029808171212895;734 735 736 737,0 0 1 0,0 1 1 0,1.004691348631742;734 735 736 737,0 0 1 1,1 0 1 0,1.0008591922130812;734 735 736 737,0 0 1 1,1 0 0 1,1.0736228073475182;734 735 736 737,0 0 1 1,0 1 1 0,1.0023558451928;734 735 736 737,0 0 1 1,0 1 0 1,1.0747306809757795;734 735 736 737,0 1 0 0,0 1 1 0,1.0044259735594852;734 735 736 737,0 1 0 0,0 1 0 1,1.0747306809757795;734 735 736 737,0 1 0 0,1 1 0 0,1.003847188290681;734 735 736 737,0 1 0 1,0 0 1 1,1.073858890926901;734 735 736 737,0 1 0 1,0 1 1 0,1.0033883826557184;734 735 736 737,0 1 0 1,1 0 0 1,1.0736228073475182;734 735 736 737,0 1 0 1,1 1 0 0,1.0029023937387895;734 735 736 737,0 1 1 0,0 0 1 1,1.073858890926901;734 735 736 737,0 1 1 0,0 1 0 1,1.0747306809757795;734 735 736 737,0 1 1 0,1 0 1 0,1.0015212668288842;734 735 736 737,0 1 1 0,1 1 0 0,1.0027153977919654;734 735 736 737,0 1 1 1,1 0 1 0,1.003085203456674;734 735 736 737,0 1 1 1,1 0 0 1,1.0736228073475182;734 735 736 737,0 1 1 1,1 1 0 0,1.0049750645921816;734 735 736 737,0 0 0 0,0 0 1 0,1.0016707163727123;734 735 736 737,0 0 0 0,0 0 0 1,1.0736198425846504;734 735 736 737,0 0 0 0,1 0 0 0,1.0010473769947654;734 735 736 737,0 0 0 0,0 1 0 0,1.0031507905459984;
735 4319,0 0,1 0,0;735 4319,0 0,0 1,0;
4319 4320,0 0,1 0,0;4319 4320,0 0,0 1,0;
4320 4321,0 0,1 0,0;4320 4321,0 0,0 1,0;
4321 4322,0 0,1 0,0;4321 4322,0 0,0 1,0;
4322 4323,0 0,1 0,0;4322 4323,0 0,0 1,0;
4323 4324,0 0,1 0,0;4323 4324,0 0,0 1,0;
4324 4325,0 0,1 0,0;4324 4325,0 0,0 1,0;
4325 4326,0 0,1 0,0;4325 4326,0 0,0 1,0;
4326 4327,0 0,1 0,0;4326 4327,0 0,0 1,0;
4327 4328,0 0,1 0,0;4327 4328,0 0,0 1,0;
4328 4329,0 0,1 0,0;4328 4329,0 0,0 1,0;
739 4329,0 0,1 0,0;739 4329,0 0,0 1,0;
739 740 741,0 1 2,1 1 1,1.074313663185819;739 740 741,0 0 1,1 0 1,1.07363361137156;739 740 741,0 0 1,0 1 1,1.0742998943989093;739 740 741,0 1 0,1 1 0,1.0028769414462146;739 740 741,0 1 0,0 1 1,1.0742998943989093;739 740 741,0 1 1,1 1 0,1.0037767564312652;739 740 741,0 1 1,1 0 1,1.07363361137156;739 740 741,0 0 0,1 0 0,1.0014915884435867;739 740 741,0 0 0,0 1 0,1.0025264065201291;739 740 741,0 0 0,0 0 1,1.0736198425846504;
740 4330,0 0,1 0,0;740 4330,0 0,0 1,0;
4330 4331,0 0,1 0,0;4330 4331,0 0,0 1,0;
4331 4332,0 0,1 0,0;4331 4332,0 0,0 1,0;
4332 4333,0 0,1 0,0;4332 4333,0 0,0 1,0;
4333 4334,0 0,1 0,0;4333 4334,0 0,0 1,0;
4334 4335,0 0,1 0,0;4334 4335,0 0,0 1,0;
4335 4336,0 0,1 0,0;4335 4336,0 0,0 1,0;
4336 4337,0 0,1 0,0;4336 4337,0 0,0 1,0;
4337 4338,0 0,1 0,0;4337 4338,0 0,0 1,0;
4338 4339,0 0,1 0,0;4338 4339,0 0,0 1,0;
743 4339,0 0,1 0,0;743 4339,0 0,0 1,0;
745 4340,0 0,1 0,0;745 4340,0 0,0 1,0;
4340 4341,0 0,1 0,0;4340 4341,0 0,0 1,0;
4341 4342,0 0,1 0,0;4341 4342,0 0,0 1,0;
4342 4343,0 0,1 0,0;4342 4343,0 0,0 1,0;
4343 4344,0 0,1 0,0;4343 4344,0 0,0 1,0;
4344 4345,0 0,1 0,0;4344 4345,0 0,0 1,0;
4345 4346,0 0,1 0,0;4345 4346,0 0,0 1,0;
4346 4347,0 0,1 0,0;4346 4347,0 0,0 1,0;
4347 4348,0 0,1 0,0;4347 4348,0 0,0 1,0;
4348 4349,0 0,1 0,0;4348 4349,0 0,0 1,0;
4349 4350,0 0,1 0,0;4349 4350,0 0,0 1,0;
4350 4351,0 0,1 0,0;4350 4351,0 0,0 1,0;
4351 4352,0 0,1 0,0;4351 4352,0 0,0 1,0;
4352 4353,0 0,1 0,0;4352 4353,0 0,0 1,0;
4353 4354,0 0,1 0,0;4353 4354,0 0,0 1,0;
4354 4355,0 0,1 0,0;4354 4355,0 0,0 1,0;
4355 4356,0 0,1 0,0;4355 4356,0 0,0 1,0;
4356 4357,0 0,1 0,0;4356 4357,0 0,0 1,0;
4357 4358,0 0,1 0,0;4357 4358,0 0,0 1,0;
4358 4359,0 0,1 0,0;4358 4359,0 0,0 1,0;
4359 4360,0 0,1 0,0;4359 4360,0 0,0 1,0;
4360 4361,0 0,1 0,0;4360 4361,0 0,0 1,0;
4361 4362,0 0,1 0,0;4361 4362,0 0,0 1,0;
4362 4363,0 0,1 0,0;4362 4363,0 0,0 1,0;
4363 4364,0 0,1 0,0;4363 4364,0 0,0 1,0;
4364 4365,0 0,1 0,0;4364 4365,0 0,0 1,0;
4365 4366,0 0,1 0,0;4365 4366,0 0,0 1,0;
4366 4367,0 0,1 0,0;4366 4367,0 0,0 1,0;
4367 4368,0 0,1 0,0;4367 4368,0 0,0 1,0;
4368 4369,0 0,1 0,0;4368 4369,0 0,0 1,0;
4369 4370,0 0,1 0,0;4369 4370,0 0,0 1,0;
4370 4371,0 0,1 0,0;4370 4371,0 0,0 1,0;
746 4371,0 0,1 0,0;746 4371,0 0,0 1,0;
746 747 748,0 1 2,1 1 1,1.008842082214133;746 747 748,0 0 1,1 0 1,1.0034223928037689;746 747 748,0 0 1,0 1 1,1.0023156312235941;746 747 748,0 1 0,1 1 0,1.0038542117459417;746 747 748,0 1 0,0 1 1,1.0028274701486353;746 747 748,0 1 1,1 1 0,1.00441599094845;746 747 748,0 1 1,1 0 1,1.0047158577195134;746 747 748,0 0 0,1 0 0,1.0033798029525178;746 747 748,0 0 0,0 1 0,1.0017816265021375;746 747 748,0 0 0,0 0 1,1.0019716179935951;
747 4372,0 0,1 0,0;747 4372,0 0,0 1,0;
4372 4373,0 0,1 0,0;4372 4373,0 0,0 1,0;
4373 4374,0 0,1 0,0;4373 4374,0 0,0 1,0;
4374 4375,0 0,1 0,0;4374 4375,0 0,0 1,0;
4375 4376,0 0,1 0,0;4375 4376,0 0,0 1,0;
4376 4377,0 0,1 0,0;4376 4377,0 0,0 1,0;
4377 4378,0 0,1 0,0;4377 4378,0 0,0 1,0;
750 4378,0 0,1 0,0;750 4378,0 0,0 1,0;
752 4379,0 0,1 0,0;752 4379,0 0,0 1,0;
4379 4380,0 0,1 0,0;4379 4380,0 0,0 1,0;
4380 4381,0 0,1 0,0;4380 4381,0 0,0 1,0;
4381 4382,0 0,1 0,0;4381 4382,0 0,0 1,0;
4382 4383,0 0,1 0,0;4382 4383,0 0,0 1,0;
694 4383,0 0,1 0,0;694 4383,0 0,0 1,0;
630 4384,0 0,1 0,0;630 4384,0 0,0 1,0;
4384 4385,0 0,1 0,0;4384 4385,0 0,0 1,0;
4385 4386,0 0,1 0,0;4385 4386,0 0,0 1,0;
4386 4387,0 0,1 0,0;4386 4387,0 0,0 1,0;
4387 4388,0 0,1 0,0;4387 4388,0 0,0 1,0;
4388 4389,0 0,1 0,0;4388 4389,0 0,0 1,0;
4389 4390,0 0,1 0,0;4389 4390,0 0,0 1,0;
4390 4391,0 0,1 0,0;4390 4391,0 0,0 1,0;
4391 4392,0 0,1 0,0;4391 4392,0 0,0 1,0;
4392 4393,0 0,1 0,0;4392 4393,0 0,0 1,0;
4393 4394,0 0,1 0,0;4393 4394,0 0,0 1,0;
4394 4395,0 0,1 0,0;4394 4395,0 0,0 1,0;
754 4395,0 0,1 0,0;754 4395,0 0,0 1,0;
754 755 756,0 1 2,1 1 1,1.0087789869057886;754 755 756,0 0 1,1 0 1,1.0024645287922007;754 755 756,0 0 1,0 1 1,1.0031118182841818;754 755 756,0 1 0,1 1 0,1.0038473344255696;754 755 756,0 1 0,0 1 1,1.0038411954667206;754 755 756,0 1 1,1 1 0,1.004257806182187;754 755 756,0 1 1,1 0 1,1.0033728119206164;754 755 756,0 0 0,1 0 0,1.0018862286558847;754 755 756,0 0 0,0 1 0,1.003296812241416;754 755 756,0 0 0,0 0 1,1.001754003092384;
755 4396,0 0,1 0,0;755 4396,0 0,0 1,0;
4396 4397,0 0,1 0,0;4396 4397,0 0,0 1,0;
4397 4398,0 0,1 0,0;4397 4398,0 0,0 1,0;
4398 4399,0 0,1 0,0;4398 4399,0 0,0 1,0;
4399 4400,0 0,1 0,0;4399 4400,0 0,0 1,0;
4400 4401,0 0,1 0,0;4400 4401,0 0,0 1,0;
758 4401,0 0,1 0,0;758 4401,0 0,0 1,0;
760 4402,0 0,1 0,0;760 4402,0 0,0 1,0;
4402 4403,0 0,1 0,0;4402 4403,0 0,0 1,0;
4403 4404,0 0,1 0,0;4403 4404,0 0,0 1,0;
4404 4405,0 0,1 0,0;4404 4405,0 0,0 1,0;
4405 4406,0 0,1 0,0;4405 4406,0 0,0 1,0;
4406 4407,0 0,1 0,0;4406 4407,0 0,0 1,0;
4407 4408,0 0,1 0,0;4407 4408,0 0,0 1,0;
4408 4409,0 0,1 0,0;4408 4409,0 0,0 1,0;
4409 4410,0 0,1 0,0;4409 4410,0 0,0 1,0;
4410 4411,0 0,1 0,0;4410 4411,0 0,0 1,0;
4411 4412,0 0,1 0,0;4411 4412,0 0,0 1,0;
4412 4413,0 0,1 0,0;4412 4413,0 0,0 1,0;
4413 4414,0 0,1 0,0;4413 4414,0 0,0 1,0;
4414 4415,0 0,1 0,0;4414 4415,0 0,0 1,0;
4415 4416,0 0,1 0,0;4415 4416,0 0,0 1,0;
4416 4417,0 0,1 0,0;4416 4417,0 0,0 1,0;
761 4417,0 0,1 0,0;761 4417,0 0,0 1,0;
401 4418,0 0,1 0,0;401 4418,0 0,0 1,0;
4418 4419,0 0,1 0,0;4418 4419,0 0,0 1,0;
4419 4420,0 0,1 0,0;4419 4420,0 0,0 1,0;
4420 4421,0 0,1 0,0;4420 4421,0 0,0 1,0;
4421 4422,0 0,1 0,0;4421 4422,0 0,0 1,0;
763 4422,0 0,1 0,0;763 4422,0 0,0 1,0;
763 764 765,0 1 2,1 1 1,1.0744331122607458;763 764 765,0 0 1,1 0 1,1.0744321265911665;763 764 765,0 0 1,0 1 1,1.0736208282542297;763 764 765,0 1 0,1 1 0,1.0039489205247625;763 764 765,0 1 0,0 1 1,1.0736208282542297;763 764 765,0 1 1,1 1 0,1.0037101546534368;763 764 765,0 1 1,1 0 1,1.0744321265911665;763 764 765,0 0 0,1 0 0,1.0030988497827509;763 764 765,0 0 0,0 1 0,1.0012895537704805;763 764 765,0 0 0,0 0 1,1.0736198425846504;
764 4423,0 0,1 0,0;764 4423,0 0,0 1,0;
4423 4424,0 0,1 0,0;4423 4424,0 0,0 1,0;
767 4424,0 0,1 0,0;767 4424,0 0,0 1,0;
767 768 769 770,0 1 2 3,1 1 1 1,1.0744845717141664;767 768 769 770,0 0 1 2,0 1 1 1,1.0739668910276357;767 768 769 770,0 0 1 2,1 0 1 1,1.0744455599957676;767 768 769 770,0 1 0 2,0 1 1 1,1.0739668910276357;767 768 769 770,0 1 0 2,1 1 0 1,1.0741765349895802;767 768 769 770,0 1 1 2,1 1 0 1,1.0741765349895802;767 768 769 770,0 1 1 2,1 0 1 1,1.0744455599957676;767 768 769 770,0 0 0 1,0 1 0 1,1.0736588543030494;767 768 769 770,0 0 0 1,0 0 1 1,1.0739278793092368;767 768 769 770,0 0 0 1,1 0 0 1,1.0741375232711814;767 768 769 770,0 1 2 0,0 1 1 1,1.0739668910276357;767 768 769 770,0 1 2 0,1 1 1 0,1.0046414019154986;767 768 769 770,0 1 2 1,1 1 1 0,1.0052375313780464;767 768 769 770,0 1 2 1,1 0 1 1,1.0744455599957676;767 768 769 770,0 1 2 2,1 1 1 0,1.0045106264749875;767 768 769 770,0 1 2 2,1 1 0 1,1.0741765349895802;767 768 769 770,0 0 1 0,0 1 1 0,1.003356570674571;767 768 769 770,0 0 1 0,0 0 1 1,1.0739278793092368;767 768 769 770,0 0 1 0,1 0 1 0,1.0047223044919391;767 768 769 770,0 0 1 1,0 1 1 0,1.0012712898132052;767 768 769 770,0 0 1 1,0 1 0 1,1.0736588543030494;767 768 769 770,0 0 1 1,1 0 1 0,1.002206462791785;767 768 769 770,0 0 1 1,1 0 0 1,1.0741375232711814;767 768 769 770,0 1 0 0,0 1 1 0,1.0029679242181673;767 768 769 770,0 1 0 0,0 1 0 1,1.0736588543030494;767 768 769 770,0 1 0 0,1 1 0 0,1.0039333618296788;767 768 769 770,0 1 0 1,0 1 1 0,1.0017515016178657;767 768 769 770,0 1 0 1,0 0 1 1,1.0739278793092368;767 768 769 770,0 1 0 1,1 1 0 0,1.00233905326321;767 768 769 770,0 1 0 1,1 0 0 1,1.0741375232711814;767 768 769 770,0 1 1 0,0 1 0 1,1.0736588543030494;767 768 769 770,0 1 1 0,0 0 1 1,1.0739278793092368;767 768 769 770,0 1 1 0,1 1 0 0,1.002540237197145;767 768 769 770,0 1 1 0,1 0 1 0,1.0030426442051341;767 768 769 770,0 1 1 1,1 1 0 0,1.0031769191691133;767 768 769 770,0 1 1 1,1 0 1 0,1.004882646094757;767 768 769 770,0 1 1 1,1 0 0 1,1.0741375232711814;767 768 769 770,0 0 0 0,0 1 0 0,1.0011977160757044;767 768 769 770,0 0 0 0,0 0 1 0,1.0021410388405994;767 768 769 770,0 0 0 0,0 0 0 1,1.0736198425846504;767 768 769 770,0 0 0 0,1 0 0 0,1.0029781639087327;
768 4425,0 0,1 0,0;768 4425,0 0,0 1,0;
4425 4426,0 0,1 0,0;4425 4426,0 0,0 1,0;
4426 4427,0 0,1 0,0;4426 4427,0 0,0 1,0;
4427 4428,0 0,1 0,0;4427 4428,0 0,0 1,0;
4428 4429,0 0,1 0,0;4428 4429,0 0,0 1,0;
4429 4430,0 0,1 0,0;4429 4430,0 0,0 1,0;
4430 4431,0 0,1 0,0;4430 4431,0 0,0 1,0;
4431 4432,0 0,1 0,0;4431 4432,0 0,0 1,0;
772 4432,0 0,1 0,0;772 4432,0 0,0 1,0;
772 773 774,0 1 2,1 1 1,1.0742765267145153;772 773 774,0 0 1,1 0 1,1.074275558540155;772 773 774,0 0 1,0 1 1,1.0736208107590108;772 773 774,0 1 0,1 1 0,1.0035724049915042;772 773 774,0 1 0,0 1 1,1.0736208107590108;772 773 774,0 1 1,1 1 0,1.0030994622874974;772 773 774,0 1 1,1 0 1,1.074275558540155;772 773 774,0 0 0,1 0 0,1.0024178840572817;772 773 774,0 0 0,0 1 0,1.0010861662807065;772 773 774,0 0 0,0 0 1,1.0736198425846504;
773 4433,0 0,1 0,0;773 4433,0 0,0 1,0;
288 4433,0 0,1 0,0;288 4433,0 0,0 1,0;
776 777 778,0 1 2,1 1 1,1.0736198425846504;776 777 778,0 0 1,1 0 1,1.0736198425846504;776 777 778,0 0 1,0 1 1,1.0736198425846504;776 777 778,0 1 0,1 1 0,1.0736198425846504;776 777 778,0 1 0,0 1 1,1.0736198425846504;776 777 778,0 1 1,1 1 0,1.0736198425846504;776 777 778,0 1 1,1 0 1,1.0736198425846504;776 777 778,0 0 0,1 0 0,1.0736198425846504;776 777 778,0 0 0,0 1 0,1.0736198425846504;776 777 778,0 0 0,0 0 1,1.0736198425846504;
776 4434,0 0,1 0,0;776 4434,0 0,0 1,0;
4434 4435,0 0,1 0,0;4434 4435,0 0,0 1,0;
4435 4436,0 0,1 0,0;4435 4436,0 0,0 1,0;
4436 4437,0 0,1 0,0;4436 4437,0 0,0 1,0;
4437 4438,0 0,1 0,0;4437 4438,0 0,0 1,0;
780 4438,0 0,1 0,0;780 4438,0 0,0 1,0;
780 781 782 783,0 1 2 3,1 1 1 1,1.073786800350378;780 781 782 783,0 0 1 2,1 0 1 1,1.0736896054910174;780 781 782 783,0 0 1 2,0 1 1 1,1.073786800350378;780 781 782 783,0 1 0 2,1 1 0 1,1.0737170374440113;780 781 782 783,0 1 0 2,0 1 1 1,1.073786800350378;780 781 782 783,0 1 1 2,1 1 0 1,1.0737170374440113;780 781 782 783,0 1 1 2,1 0 1 1,1.0736896054910174;780 781 782 783,0 0 0 1,1 0 0 1,1.0736198425846504;780 781 782 783,0 0 0 1,0 1 0 1,1.0737170374440113;780 781 782 783,0 0 0 1,0 0 1 1,1.0736896054910174;780 781 782 783,0 1 2 0,1 1 1 0,1.073786800350378;780 781 782 783,0 1 2 0,0 1 1 1,1.073786800350378;780 781 782 783,0 1 2 1,1 1 1 0,1.073786800350378;780 781 782 783,0 1 2 1,1 0 1 1,1.0736896054910174;780 781 782 783,0 1 2 2,1 1 1 0,1.073786800350378;780 781 782 783,0 1 2 2,1 1 0 1,1.0737170374440113;780 781 782 783,0 0 1 0,1 0 1 0,1.0736896054910174;780 781 782 783,0 0 1 0,0 1 1 0,1.002687140678871;780 781 782 783,0 0 1 0,0 0 1 1,1.0736896054910174;780 781 782 783,0 0 1 1,1 0 1 0,1.0736896054910174;780 781 782 783,0 0 1 1,1 0 0 1,1.0736198425846504;780 781 782 783,0 0 1 1,0 1 1 0,1.000951164445231;780 781 782 783,0 0 1 1,0 1 0 1,1.0737170374440113;780 781 782 783,0 1 0 0,1 1 0 0,1.0737170374440113;780 781 782 783,0 1 0 0,0 1 1 0,1.0024863010475606;780 781 782 783,0 1 0 0,0 1 0 1,1.0737170374440113;780 781 782 783,0 1 0 1,1 1 0 0,1.0737170374440113;780 781 782 783,0 1 0 1,1 0 0 1,1.0736198425846504;780 781 782 783,0 1 0 1,0 1 1 0,1.0014892743032942;780 781 782 783,0 1 0 1,0 0 1 1,1.0736896054910174;780 781 782 783,0 1 1 0,1 1 0 0,1.0737170374440113;780 781 782 783,0 1 1 0,1 0 1 0,1.0736896054910174;780 781 782 783,0 1 1 0,0 1 0 1,1.0737170374440113;780 781 782 783,0 1 1 0,0 0 1 1,1.0736896054910174;780 781 782 783,0 1 1 1,1 1 0 0,1.0737170374440113;780 781 782 783,0 1 1 1,1 0 1 0,1.0736896054910174;780 781 782 783,0 1 1 1,1 0 0 1,1.0736198425846504;780 781 782 783,0 0 0 0,1 0 0 0,1.0736198425846504;780 781 782 783,0 0 0 0,0 1 0 0,1.0015132351275777;780 781 782 783,0 0 0 0,0 0 1 0,1.00140501137268;780 781 782 783,0 0 0 0,0 0 0 1,1.0736198425846504;
781 4439,0 0,1 0,0;781 4439,0 0,0 1,0;
4439 4440,0 0,1 0,0;4439 4440,0 0,0 1,0;
4440 4441,0 0,1 0,0;4440 4441,0 0,0 1,0;
4441 4442,0 0,1 0,0;4441 4442,0 0,0 1,0;
4442 4443,0 0,1 0,0;4442 4443,0 0,0 1,0;
4443 4444,0 0,1 0,0;4443 4444,0 0,0 1,0;
4444 4445,0 0,1 0,0;4444 4445,0 0,0 1,0;
4445 4446,0 0,1 0,0;4445 4446,0 0,0 1,0;
4446 4447,0 0,1 0,0;4446 4447,0 0,0 1,0;
4447 4448,0 0,1 0,0;4447 4448,0 0,0 1,0;
785 4448,0 0,1 0,0;785 4448,0 0,0 1,0;
786,0,1,0;
786 4449,0 0,1 0,0;786 4449,0 0,0 1,0;
4449 4450,0 0,1 0,0;4449 4450,0 0,0 1,0;
4450 4451,0 0,1 0,0;4450 4451,0 0,0 1,0;
4451 4452,0 0,1 0,0;4451 4452,0 0,0 1,0;
4452 4453,0 0,1 0,0;4452 4453,0 0,0 1,0;
788 4453,0 0,1 0,0;788 4453,0 0,0 1,0;
788 789 790,0 1 2,1 1 1,1.0736198425846504;788 789 790,0 0 1,1 0 1,1.0736198425846504;788 789 790,0 0 1,0 1 1,1.0736198425846504;788 789 790,0 1 0,1 1 0,1.0736198425846504;788 789 790,0 1 0,0 1 1,1.0736198425846504;788 789 790,0 1 1,1 1 0,1.0736198425846504;788 789 790,0 1 1,1 0 1,1.0736198425846504;788 789 790,0 0 0,1 0 0,1.0736198425846504;788 789 790,0 0 0,0 1 0,1.0736198425846504;788 789 790,0 0 0,0 0 1,1.0736198425846504;
789 4454,0 0,1 0,0;789 4454,0 0,0 1,0;
4454 4455,0 0,1 0,0;4454 4455,0 0,0 1,0;
792 4455,0 0,1 0,0;792 4455,0 0,0 1,0;
792 793 794,0 1 2,1 1 1,1.0758932277792894;792 793 794,0 0 1,1 0 1,1.0758045712054845;792 793 794,0 0 1,0 1 1,1.0046988750467514;792 793 794,0 1 0,1 1 0,1.0737084991584553;792 793 794,0 1 0,0 1 1,1.0051942439428798;792 793 794,0 1 1,1 1 0,1.0737084991584553;792 793 794,0 1 1,1 0 1,1.0758045712054845;792 793 794,0 0 0,1 0 0,1.0736198425846504;792 793 794,0 0 0,0 1 0,1.001186390396365;792 793 794,0 0 0,0 0 1,1.0041135980029174;
793 4456,0 0,1 0,0;793 4456,0 0,0 1,0;
4456 4457,0 0,1 0,0;4456 4457,0 0,0 1,0;
4457 4458,0 0,1 0,0;4457 4458,0 0,0 1,0;
4458 4459,0 0,1 0,0;4458 4459,0 0,0 1,0;
4459 4460,0 0,1 0,0;4459 4460,0 0,0 1,0;
4460 4461,0 0,1 0,0;4460 4461,0 0,0 1,0;
4461 4462,0 0,1 0,0;4461 4462,0 0,0 1,0;
4462 4463,0 0,1 0,0;4462 4463,0 0,0 1,0;
4463 4464,0 0,1 0,0;4463 4464,0 0,0 1,0;
4464 4465,0 0,1 0,0;4464 4465,0 0,0 1,0;
4465 4466,0 0,1 0,0;4465 4466,0 0,0 1,0;
4466 4467,0 0,1 0,0;4466 4467,0 0,0 1,0;
796 4467,0 0,1 0,0;796 4467,0 0,0 1,0;
796 797 798,0 1 2,1 1 1,1.0742441834622503;796 797 798,0 0 1,1 0 1,1.0741300369918325;796 797 798,0 0 1,0 1 1,1.0737339890550681;796 797 798,0 1 0,1 1 0,1.0032754816301275;796 797 798,0 1 0,0 1 1,1.0737339890550681;796 797 798,0 1 1,1 1 0,1.003719289574918;796 797 798,0 1 1,1 0 1,1.0741300369918325;796 797 798,0 0 0,1 0 0,1.0024873734682331;796 797 798,0 0 0,0 1 0,1.0013092326221549;796 797 798,0 0 0,0 0 1,1.0736198425846504;
797 4468,0 0,1 0,0;797 4468,0 0,0 1,0;
4468 4469,0 0,1 0,0;4468 4469,0 0,0 1,0;
4469 4470,0 0,1 0,0;4469 4470,0 0,0 1,0;
4470 4471,0 0,1 0,0;4470 4471,0 0,0 1,0;
4471 4472,0 0,1 0,0;4471 4472,0 0,0 1,0;
4472 4473,0 0,1 0,0;4472 4473,0 0,0 1,0;
4473 4474,0 0,1 0,0;4473 4474,0 0,0 1,0;
4474 4475,0 0,1 0,0;4474 4475,0 0,0 1,0;
