1,0,1,0;
278 279 280,0 1 2,1 1 1,1.0085118498414853;278 279 280,0 0 1,1 0 1,1.0021146843350655;278 279 280,0 0 1,0 1 1,1.0028514043384464;278 279 280,0 1 0,0 1 1,1.0042298112193244;278 279 280,0 1 0,1 1 0,1.0035324834782997;278 279 280,0 1 1,1 0 1,1.002671943893453;278 279 280,0 1 1,1 1 0,1.0030789633420854;278 279 280,0 0 0,0 0 1,1.00231575151395;278 279 280,0 0 0,1 0 0,1.0014093825253505;278 279 280,0 0 0,0 1 0,1.0024164552214427;
279 3029,0 0,1 0,0;279 3029,0 0,0 1,0;
3029 3030,0 0,1 0,0;3029 3030,0 0,0 1,0;
282 3030,0 0,1 0,0;282 3030,0 0,0 1,0;
282 283 284 285,0 1 2 3,1 1 1 1,1.078528953670722;282 283 284 285,0 0 1 2,1 0 1 1,1.003673198711598;282 283 284 285,0 0 1 2,0 1 1 1,1.0785268746499852;282 283 284 285,0 1 0 2,1 1 0 1,1.0784134603488418;282 283 284 285,0 1 0 2,0 1 1 1,1.0785268746499852;282 283 284 285,0 1 1 2,1 1 0 1,1.0784134603488418;282 283 284 285,0 1 1 2,1 0 1 1,1.0044728540078687;282 283 284 285,0 0 0 1,1 0 0 1,1.003234058274885;282 283 284 285,0 0 0 1,0 1 0 1,1.0784113813281049;282 283 284 285,0 0 0 1,0 0 1 1,1.0041131244945336;282 283 284 285,0 1 2 0,1 1 1 0,1.0785179241860114;282 283 284 285,0 1 2 0,0 1 1 1,1.0785268746499852;282 283 284 285,0 1 2 1,1 1 1 0,1.0785179241860114;282 283 284 285,0 1 2 1,1 0 1 1,1.003451806747411;282 283 284 285,0 1 2 2,1 1 1 0,1.0785179241860114;282 283 284 285,0 1 2 2,1 1 0 1,1.0784134603488418;282 283 284 285,0 0 1 0,1 0 1 0,1.002672438751062;282 283 284 285,0 0 1 0,0 1 1 0,1.0785158451652743;282 283 284 285,0 0 1 0,0 0 1 1,1.0034630884046196;282 283 284 285,0 0 1 1,1 0 1 0,1.0015780194008752;282 283 284 285,0 0 1 1,1 0 0 1,1.001274561765281;282 283 284 285,0 0 1 1,0 1 1 0,1.0785158451652743;282 283 284 285,0 0 1 1,0 1 0 1,1.0784113813281049;282 283 284 285,0 1 0 0,1 1 0 0,1.078402430864131;282 283 284 285,0 1 0 0,0 1 1 0,1.0785158451652743;282 283 284 285,0 1 0 0,0 1 0 1,1.0784113813281049;282 283 284 285,0 1 0 1,1 1 0 0,1.078402430864131;282 283 284 285,0 1 0 1,1 0 0 1,1.000756214938879;282 283 284 285,0 1 0 1,0 1 1 0,1.0785158451652743;282 283 284 285,0 1 0 1,0 0 1 1,1.0012780202649993;282 283 284 285,0 1 1 0,1 1 0 0,1.078402430864131;282 283 284 285,0 1 1 0,1 0 1 0,1.0019974356194323;282 283 284 285,0 1 1 0,0 1 0 1,1.0784113813281049;282 283 284 285,0 1 1 0,0 0 1 1,1.0024061447939214;282 283 284 285,0 1 1 1,1 1 0 0,1.078402430864131;282 283 284 285,0 1 1 1,1 0 1 0,1.0046227791473246;282 283 284 285,0 1 1 1,1 0 0 1,1.003234058274885;282 283 284 285,0 0 0 0,1 0 0 0,1.0011938160650118;282 283 284 285,0 0 0 0,0 1 0 0,1.078400351843394;282 283 284 285,0 0 0 0,0 0 1 0,1.0026928480401225;282 283 284 285,0 0 0 0,0 0 0 1,1.0018042765254274;
283 3031,0 0,1 0,0;283 3031,0 0,0 1,0;
3031 3032,0 0,1 0,0;3031 3032,0 0,0 1,0;
3032 3033,0 0,1 0,0;3032 3033,0 0,0 1,0;
3033 3034,0 0,1 0,0;3033 3034,0 0,0 1,0;
3034 3035,0 0,1 0,0;3034 3035,0 0,0 1,0;
3035 3036,0 0,1 0,0;3035 3036,0 0,0 1,0;
3036 3037,0 0,1 0,0;3036 3037,0 0,0 1,0;
3037 3038,0 0,1 0,0;3037 3038,0 0,0 1,0;
3038 3039,0 0,1 0,0;3038 3039,0 0,0 1,0;
3039 3040,0 0,1 0,0;3039 3040,0 0,0 1,0;
3040 3041,0 0,1 0,0;3040 3041,0 0,0 1,0;
3041 3042,0 0,1 0,0;3041 3042,0 0,0 1,0;
3042 3043,0 0,1 0,0;3042 3043,0 0,0 1,0;
3043 3044,0 0,1 0,0;3043 3044,0 0,0 1,0;
3044 3045,0 0,1 0,0;3044 3045,0 0,0 1,0;
3045 3046,0 0,1 0,0;3045 3046,0 0,0 1,0;
3046 3047,0 0,1 0,0;3046 3047,0 0,0 1,0;
3047 3048,0 0,1 0,0;3047 3048,0 0,0 1,0;
3048 3049,0 0,1 0,0;3048 3049,0 0,0 1,0;
3049 3050,0 0,1 0,0;3049 3050,0 0,0 1,0;
3050 3051,0 0,1 0,0;3050 3051,0 0,0 1,0;
3051 3052,0 0,1 0,0;3051 3052,0 0,0 1,0;
3052 3053,0 0,1 0,0;3052 3053,0 0,0 1,0;
3053 3054,0 0,1 0,0;3053 3054,0 0,0 1,0;
3054 3055,0 0,1 0,0;3054 3055,0 0,0 1,0;
3055 3056,0 0,1 0,0;3055 3056,0 0,0 1,0;
3056 3057,0 0,1 0,0;3056 3057,0 0,0 1,0;
3057 3058,0 0,1 0,0;3057 3058,0 0,0 1,0;
3058 3059,0 0,1 0,0;3058 3059,0 0,0 1,0;
3059 3060,0 0,1 0,0;3059 3060,0 0,0 1,0;
3060 3061,0 0,1 0,0;3060 3061,0 0,0 1,0;
3061 3062,0 0,1 0,0;3061 3062,0 0,0 1,0;
3062 3063,0 0,1 0,0;3062 3063,0 0,0 1,0;
3063 3064,0 0,1 0,0;3063 3064,0 0,0 1,0;
3064 3065,0 0,1 0,0;3064 3065,0 0,0 1,0;
3065 3066,0 0,1 0,0;3065 3066,0 0,0 1,0;
3066 3067,0 0,1 0,0;3066 3067,0 0,0 1,0;
3067 3068,0 0,1 0,0;3067 3068,0 0,0 1,0;
3068 3069,0 0,1 0,0;3068 3069,0 0,0 1,0;
3069 3070,0 0,1 0,0;3069 3070,0 0,0 1,0;
3070 3071,0 0,1 0,0;3070 3071,0 0,0 1,0;
3071 3072,0 0,1 0,0;3071 3072,0 0,0 1,0;
3072 3073,0 0,1 0,0;3072 3073,0 0,0 1,0;
3073 3074,0 0,1 0,0;3073 3074,0 0,0 1,0;
3074 3075,0 0,1 0,0;3074 3075,0 0,0 1,0;
3075 3076,0 0,1 0,0;3075 3076,0 0,0 1,0;
3076 3077,0 0,1 0,0;3076 3077,0 0,0 1,0;
3077 3078,0 0,1 0,0;3077 3078,0 0,0 1,0;
3078 3079,0 0,1 0,0;3078 3079,0 0,0 1,0;
3079 3080,0 0,1 0,0;3079 3080,0 0,0 1,0;
3080 3081,0 0,1 0,0;3080 3081,0 0,0 1,0;
3081 3082,0 0,1 0,0;3081 3082,0 0,0 1,0;
3082 3083,0 0,1 0,0;3082 3083,0 0,0 1,0;
3083 3084,0 0,1 0,0;3083 3084,0 0,0 1,0;
3084 3085,0 0,1 0,0;3084 3085,0 0,0 1,0;
3085 3086,0 0,1 0,0;3085 3086,0 0,0 1,0;
3086 3087,0 0,1 0,0;3086 3087,0 0,0 1,0;
3087 3088,0 0,1 0,0;3087 3088,0 0,0 1,0;
3088 3089,0 0,1 0,0;3088 3089,0 0,0 1,0;
3089 3090,0 0,1 0,0;3089 3090,0 0,0 1,0;
3090 3091,0 0,1 0,0;3090 3091,0 0,0 1,0;
3091 3092,0 0,1 0,0;3091 3092,0 0,0 1,0;
3092 3093,0 0,1 0,0;3092 3093,0 0,0 1,0;
3093 3094,0 0,1 0,0;3093 3094,0 0,0 1,0;
3094 3095,0 0,1 0,0;3094 3095,0 0,0 1,0;
3095 3096,0 0,1 0,0;3095 3096,0 0,0 1,0;
3096 3097,0 0,1 0,0;3096 3097,0 0,0 1,0;
3097 3098,0 0,1 0,0;3097 3098,0 0,0 1,0;
3098 3099,0 0,1 0,0;3098 3099,0 0,0 1,0;
3099 3100,0 0,1 0,0;3099 3100,0 0,0 1,0;
3100 3101,0 0,1 0,0;3100 3101,0 0,0 1,0;
3101 3102,0 0,1 0,0;3101 3102,0 0,0 1,0;
3102 3103,0 0,1 0,0;3102 3103,0 0,0 1,0;
3103 3104,0 0,1 0,0;3103 3104,0 0,0 1,0;
3104 3105,0 0,1 0,0;3104 3105,0 0,0 1,0;
3105 3106,0 0,1 0,0;3105 3106,0 0,0 1,0;
3106 3107,0 0,1 0,0;3106 3107,0 0,0 1,0;
3107 3108,0 0,1 0,0;3107 3108,0 0,0 1,0;
3108 3109,0 0,1 0,0;3108 3109,0 0,0 1,0;
3109 3110,0 0,1 0,0;3109 3110,0 0,0 1,0;
3110 3111,0 0,1 0,0;3110 3111,0 0,0 1,0;
3111 3112,0 0,1 0,0;3111 3112,0 0,0 1,0;
3112 3113,0 0,1 0,0;3112 3113,0 0,0 1,0;
3113 3114,0 0,1 0,0;3113 3114,0 0,0 1,0;
3114 3115,0 0,1 0,0;3114 3115,0 0,0 1,0;
3115 3116,0 0,1 0,0;3115 3116,0 0,0 1,0;
3116 3117,0 0,1 0,0;3116 3117,0 0,0 1,0;
3117 3118,0 0,1 0,0;3117 3118,0 0,0 1,0;
3118 3119,0 0,1 0,0;3118 3119,0 0,0 1,0;
3119 3120,0 0,1 0,0;3119 3120,0 0,0 1,0;
3120 3121,0 0,1 0,0;3120 3121,0 0,0 1,0;
3121 3122,0 0,1 0,0;3121 3122,0 0,0 1,0;
3122 3123,0 0,1 0,0;3122 3123,0 0,0 1,0;
3123 3124,0 0,1 0,0;3123 3124,0 0,0 1,0;
3124 3125,0 0,1 0,0;3124 3125,0 0,0 1,0;
3125 3126,0 0,1 0,0;3125 3126,0 0,0 1,0;
3126 3127,0 0,1 0,0;3126 3127,0 0,0 1,0;
3127 3128,0 0,1 0,0;3127 3128,0 0,0 1,0;
3128 3129,0 0,1 0,0;3128 3129,0 0,0 1,0;
3129 3130,0 0,1 0,0;3129 3130,0 0,0 1,0;
3130 3131,0 0,1 0,0;3130 3131,0 0,0 1,0;
3131 3132,0 0,1 0,0;3131 3132,0 0,0 1,0;
3132 3133,0 0,1 0,0;3132 3133,0 0,0 1,0;
3133 3134,0 0,1 0,0;3133 3134,0 0,0 1,0;
3134 3135,0 0,1 0,0;3134 3135,0 0,0 1,0;
3135 3136,0 0,1 0,0;3135 3136,0 0,0 1,0;
3136 3137,0 0,1 0,0;3136 3137,0 0,0 1,0;
3137 3138,0 0,1 0,0;3137 3138,0 0,0 1,0;
3138 3139,0 0,1 0,0;3138 3139,0 0,0 1,0;
287 3139,0 0,1 0,0;287 3139,0 0,0 1,0;
287,0,1,0;
288,0,1,0;
290 3140,0 0,1 0,0;290 3140,0 0,0 1,0;
3140 3141,0 0,1 0,0;3140 3141,0 0,0 1,0;
3141 3142,0 0,1 0,0;3141 3142,0 0,0 1,0;
3142 3143,0 0,1 0,0;3142 3143,0 0,0 1,0;
3143 3144,0 0,1 0,0;3143 3144,0 0,0 1,0;
3144 3145,0 0,1 0,0;3144 3145,0 0,0 1,0;
3145 3146,0 0,1 0,0;3145 3146,0 0,0 1,0;
3146 3147,0 0,1 0,0;3146 3147,0 0,0 1,0;
3147 3148,0 0,1 0,0;3147 3148,0 0,0 1,0;
3148 3149,0 0,1 0,0;3148 3149,0 0,0 1,0;
3149 3150,0 0,1 0,0;3149 3150,0 0,0 1,0;
3150 3151,0 0,1 0,0;3150 3151,0 0,0 1,0;
3151 3152,0 0,1 0,0;3151 3152,0 0,0 1,0;
3152 3153,0 0,1 0,0;3152 3153,0 0,0 1,0;
3153 3154,0 0,1 0,0;3153 3154,0 0,0 1,0;
3154 3155,0 0,1 0,0;3154 3155,0 0,0 1,0;
3155 3156,0 0,1 0,0;3155 3156,0 0,0 1,0;
3156 3157,0 0,1 0,0;3156 3157,0 0,0 1,0;
3157 3158,0 0,1 0,0;3157 3158,0 0,0 1,0;
3158 3159,0 0,1 0,0;3158 3159,0 0,0 1,0;
3159 3160,0 0,1 0,0;3159 3160,0 0,0 1,0;
3160 3161,0 0,1 0,0;3160 3161,0 0,0 1,0;
3161 3162,0 0,1 0,0;3161 3162,0 0,0 1,0;
291 3162,0 0,1 0,0;291 3162,0 0,0 1,0;
293 3163,0 0,1 0,0;293 3163,0 0,0 1,0;
3163 3164,0 0,1 0,0;3163 3164,0 0,0 1,0;
3164 3165,0 0,1 0,0;3164 3165,0 0,0 1,0;
3165 3166,0 0,1 0,0;3165 3166,0 0,0 1,0;
3166 3167,0 0,1 0,0;3166 3167,0 0,0 1,0;
3167 3168,0 0,1 0,0;3167 3168,0 0,0 1,0;
3168 3169,0 0,1 0,0;3168 3169,0 0,0 1,0;
3169 3170,0 0,1 0,0;3169 3170,0 0,0 1,0;
3170 3171,0 0,1 0,0;3170 3171,0 0,0 1,0;
3171 3172,0 0,1 0,0;3171 3172,0 0,0 1,0;
3172 3173,0 0,1 0,0;3172 3173,0 0,0 1,0;
3173 3174,0 0,1 0,0;3173 3174,0 0,0 1,0;
3174 3175,0 0,1 0,0;3174 3175,0 0,0 1,0;
3175 3176,0 0,1 0,0;3175 3176,0 0,0 1,0;
3176 3177,0 0,1 0,0;3176 3177,0 0,0 1,0;
3177 3178,0 0,1 0,0;3177 3178,0 0,0 1,0;
3178 3179,0 0,1 0,0;3178 3179,0 0,0 1,0;
3179 3180,0 0,1 0,0;3179 3180,0 0,0 1,0;
3180 3181,0 0,1 0,0;3180 3181,0 0,0 1,0;
294 3181,0 0,1 0,0;294 3181,0 0,0 1,0;
294 295 296,0 1 2,1 1 1,1.0095836682156945;294 295 296,0 0 1,1 0 1,1.0039130828392107;294 295 296,0 0 1,0 1 1,1.0026540670851656;294 295 296,0 1 0,0 1 1,1.0034865455733308;294 295 296,0 1 0,1 1 0,1.004302169961106;294 295 296,0 1 1,1 0 1,1.0039048636037824;294 295 296,0 1 1,1 1 0,1.0032933028442714;294 295 296,0 0 0,0 0 1,1.0020652686650668;294 295 296,0 0 0,1 0 0,1.0028453675343219;294 295 296,0 0 0,0 1 0,1.0016689221174733;
295 3182,0 0,1 0,0;295 3182,0 0,0 1,0;
3182 3183,0 0,1 0,0;3182 3183,0 0,0 1,0;
3183 3184,0 0,1 0,0;3183 3184,0 0,0 1,0;
3184 3185,0 0,1 0,0;3184 3185,0 0,0 1,0;
3185 3186,0 0,1 0,0;3185 3186,0 0,0 1,0;
3186 3187,0 0,1 0,0;3186 3187,0 0,0 1,0;
3187 3188,0 0,1 0,0;3187 3188,0 0,0 1,0;
3188 3189,0 0,1 0,0;3188 3189,0 0,0 1,0;
3189 3190,0 0,1 0,0;3189 3190,0 0,0 1,0;
3190 3191,0 0,1 0,0;3190 3191,0 0,0 1,0;
3191 3192,0 0,1 0,0;3191 3192,0 0,0 1,0;
298 3192,0 0,1 0,0;298 3192,0 0,0 1,0;
298 299 300,0 1 2,1 1 1,1.0089946530892322;298 299 300,0 0 1,1 0 1,1.003300321858943;298 299 300,0 0 1,0 1 1,1.0021892882858623;298 299 300,0 1 0,1 1 0,1.0039585856636974;298 299 300,0 1 0,0 1 1,1.0029547083733323;298 299 300,0 1 1,1 1 0,1.0035988576721226;298 299 300,0 1 1,1 0 1,1.0039772594924272;298 299 300,0 0 0,1 0 0,1.0028746959333206;298 299 300,0 0 0,0 1 0,1.0014830145054163;298 299 300,0 0 0,0 0 1,1.0016991855205608;
299 3193,0 0,1 0,0;299 3193,0 0,0 1,0;
3193 3194,0 0,1 0,0;3193 3194,0 0,0 1,0;
3194 3195,0 0,1 0,0;3194 3195,0 0,0 1,0;
3195 3196,0 0,1 0,0;3195 3196,0 0,0 1,0;
3196 3197,0 0,1 0,0;3196 3197,0 0,0 1,0;
3197 3198,0 0,1 0,0;3197 3198,0 0,0 1,0;
302 3198,0 0,1 0,0;302 3198,0 0,0 1,0;
302 303 304,0 1 2,1 1 1,1.0786215791561602;302 303 304,0 0 1,1 0 1,1.0785987208118912;302 303 304,0 0 1,0 1 1,1.078423210187663;302 303 304,0 1 0,0 1 1,1.078423210187663;302 303 304,0 1 0,1 1 0,1.0037235623206036;302 303 304,0 1 1,1 0 1,1.0785987208118912;302 303 304,0 1 1,1 1 0,1.0042661191321156;302 303 304,0 0 0,0 0 1,1.078400351843394;302 303 304,0 0 0,1 0 0,1.0029183152912877;302 303 304,0 0 0,0 1 0,1.0018660466386673;
303 3199,0 0,1 0,0;303 3199,0 0,0 1,0;
3199 3200,0 0,1 0,0;3199 3200,0 0,0 1,0;
306 3200,0 0,1 0,0;306 3200,0 0,0 1,0;
306 307 308,0 1 2,1 1 1,1.010506693501985;306 307 308,0 0 1,1 0 1,1.004679014057695;306 307 308,0 0 1,0 1 1,1.0042541721850473;306 307 308,0 1 0,1 1 0,1.0029965005209596;306 307 308,0 1 0,0 1 1,1.0049553279661625;306 307 308,0 1 1,1 1 0,1.0030981853261158;306 307 308,0 1 1,1 0 1,1.0056822495091053;306 307 308,0 0 0,1 0 0,1.0016759644250406;306 307 308,0 0 0,0 1 0,1.0013768581155003;306 307 308,0 0 0,0 0 1,1.004345017093424;
307 3201,0 0,1 0,0;307 3201,0 0,0 1,0;
3201 3202,0 0,1 0,0;3201 3202,0 0,0 1,0;
3202 3203,0 0,1 0,0;3202 3203,0 0,0 1,0;
3203 3204,0 0,1 0,0;3203 3204,0 0,0 1,0;
3204 3205,0 0,1 0,0;3204 3205,0 0,0 1,0;
3205 3206,0 0,1 0,0;3205 3206,0 0,0 1,0;
3206 3207,0 0,1 0,0;3206 3207,0 0,0 1,0;
310 3207,0 0,1 0,0;310 3207,0 0,0 1,0;
310 311 312,0 1 2,1 1 1,1.009083494795709;310 311 312,0 0 1,1 0 1,1.0033143637249613;310 311 312,0 0 1,0 1 1,1.0025761441839385;310 311 312,0 1 0,0 1 1,1.003566648458131;310 311 312,0 1 0,1 1 0,1.0033805096528914;310 311 312,0 1 1,1 0 1,1.0039625730479151;310 311 312,0 1 1,1 1 0,1.002911072073435;310 311 312,0 0 0,0 0 1,1.002710663611708;310 311 312,0 0 0,1 0 0,1.0020900230542742;310 311 312,0 0 0,0 1 0,1.0014106125631543;
311 3208,0 0,1 0,0;311 3208,0 0,0 1,0;
3208 3209,0 0,1 0,0;3208 3209,0 0,0 1,0;
3209 3210,0 0,1 0,0;3209 3210,0 0,0 1,0;
3210 3211,0 0,1 0,0;3210 3211,0 0,0 1,0;
3211 3212,0 0,1 0,0;3211 3212,0 0,0 1,0;
3212 3213,0 0,1 0,0;3212 3213,0 0,0 1,0;
3213 3214,0 0,1 0,0;3213 3214,0 0,0 1,0;
314 3214,0 0,1 0,0;314 3214,0 0,0 1,0;
314 315 316,0 1 2,1 1 1,1.008823890011071;314 315 316,0 0 1,1 0 1,1.003154907105938;314 315 316,0 0 1,0 1 1,1.002184396472755;314 315 316,0 1 0,1 1 0,1.0039964845856464;314 315 316,0 1 0,0 1 1,1.003352368269692;314 315 316,0 1 1,1 1 0,1.0029879855478678;314 315 316,0 1 1,1 0 1,1.003544829451086;314 315 316,0 0 0,1 0 0,1.0028127595536027;314 315 316,0 0 0,0 1 0,1.0020105313089662;314 315 316,0 0 0,0 0 1,1.0021663495914197;
315 3215,0 0,1 0,0;315 3215,0 0,0 1,0;
3215 3216,0 0,1 0,0;3215 3216,0 0,0 1,0;
318 3216,0 0,1 0,0;318 3216,0 0,0 1,0;
318 319 320,0 1 2,1 1 1,1.0784609763626551;318 319 320,0 0 1,1 0 1,1.0784479892955603;318 319 320,0 0 1,0 1 1,1.0784133389104889;318 319 320,0 1 0,0 1 1,1.0784133389104889;318 319 320,0 1 0,1 1 0,1.0031076533425762;318 319 320,0 1 1,1 0 1,1.0784479892955603;318 319 320,0 1 1,1 1 0,1.0030074965617426;318 319 320,0 0 0,0 0 1,1.078400351843394;318 319 320,0 0 0,1 0 0,1.001773428044861;318 319 320,0 0 0,0 1 0,1.0013247673842318;
319 3217,0 0,1 0,0;319 3217,0 0,0 1,0;
3217 3218,0 0,1 0,0;3217 3218,0 0,0 1,0;
3218 3219,0 0,1 0,0;3218 3219,0 0,0 1,0;
3219 3220,0 0,1 0,0;3219 3220,0 0,0 1,0;
322 3220,0 0,1 0,0;322 3220,0 0,0 1,0;
322 323 324,0 1 2,1 1 1,1.0086664364717828;322 323 324,0 0 1,1 0 1,1.002799996933913;322 323 324,0 0 1,0 1 1,1.0022905525174277;322 323 324,0 1 0,1 1 0,1.00368874857256;322 323 324,0 1 0,0 1 1,1.0028386964515108;322 323 324,0 1 1,1 1 0,1.0043028718004643;322 323 324,0 1 1,1 0 1,1.0040680139018099;322 323 324,0 0 0,1 0 0,1.0029747027856881;322 323 324,0 0 0,0 1 0,1.0019716600422466;322 323 324,0 0 0,0 0 1,1.0016965651070266;
323 3221,0 0,1 0,0;323 3221,0 0,0 1,0;
3221 3222,0 0,1 0,0;3221 3222,0 0,0 1,0;
3222 3223,0 0,1 0,0;3222 3223,0 0,0 1,0;
3223 3224,0 0,1 0,0;3223 3224,0 0,0 1,0;
3224 3225,0 0,1 0,0;3224 3225,0 0,0 1,0;
3225 3226,0 0,1 0,0;3225 3226,0 0,0 1,0;
3226 3227,0 0,1 0,0;3226 3227,0 0,0 1,0;
3227 3228,0 0,1 0,0;3227 3228,0 0,0 1,0;
3228 3229,0 0,1 0,0;3228 3229,0 0,0 1,0;
326 3229,0 0,1 0,0;326 3229,0 0,0 1,0;
328 3230,0 0,1 0,0;328 3230,0 0,0 1,0;
3230 3231,0 0,1 0,0;3230 3231,0 0,0 1,0;
3231 3232,0 0,1 0,0;3231 3232,0 0,0 1,0;
3232 3233,0 0,1 0,0;3232 3233,0 0,0 1,0;
3233 3234,0 0,1 0,0;3233 3234,0 0,0 1,0;
3234 3235,0 0,1 0,0;3234 3235,0 0,0 1,0;
3235 3236,0 0,1 0,0;3235 3236,0 0,0 1,0;
3236 3237,0 0,1 0,0;3236 3237,0 0,0 1,0;
3237 3238,0 0,1 0,0;3237 3238,0 0,0 1,0;
3238 3239,0 0,1 0,0;3238 3239,0 0,0 1,0;
329 3239,0 0,1 0,0;329 3239,0 0,0 1,0;
331 3240,0 0,1 0,0;331 3240,0 0,0 1,0;
3240 3241,0 0,1 0,0;3240 3241,0 0,0 1,0;
3241 3242,0 0,1 0,0;3241 3242,0 0,0 1,0;
3242 3243,0 0,1 0,0;3242 3243,0 0,0 1,0;
3243 3244,0 0,1 0,0;3243 3244,0 0,0 1,0;
3244 3245,0 0,1 0,0;3244 3245,0 0,0 1,0;
3245 3246,0 0,1 0,0;3245 3246,0 0,0 1,0;
3246 3247,0 0,1 0,0;3246 3247,0 0,0 1,0;
332 3247,0 0,1 0,0;332 3247,0 0,0 1,0;
332 333 334,0 1 2,1 1 1,1.0092108683073384;332 333 334,0 0 1,1 0 1,1.0036361503999818;332 333 334,0 0 1,0 1 1,1.002121711653004;332 333 334,0 1 0,1 1 0,1.0038809809907834;332 333 334,0 1 0,0 1 1,1.0024193653461282;332 333 334,0 1 1,1 1 0,1.004304856980929;332 333 334,0 1 1,1 0 1,1.0045254967841677;332 333 334,0 0 0,1 0 0,1.003021007189422;332 333 334,0 0 0,0 1 0,1.0014189795163837;332 333 334,0 0 0,0 0 1,1.0014982458358432;
333 3248,0 0,1 0,0;333 3248,0 0,0 1,0;
3248 3249,0 0,1 0,0;3248 3249,0 0,0 1,0;
3249 3250,0 0,1 0,0;3249 3250,0 0,0 1,0;
3250 3251,0 0,1 0,0;3250 3251,0 0,0 1,0;
3251 3252,0 0,1 0,0;3251 3252,0 0,0 1,0;
336 3252,0 0,1 0,0;336 3252,0 0,0 1,0;
336 337 338 339,0 1 2 3,1 1 1 1,1.078657861975026;336 337 338 339,0 0 1 2,1 0 1 1,1.0786554701361408;336 337 338 339,0 0 1 2,0 1 1 1,1.0784027436822792;336 337 338 339,0 1 0 2,1 1 0 1,1.078657861975026;336 337 338 339,0 1 0 2,0 1 1 1,1.0784027436822792;336 337 338 339,0 1 1 2,1 1 0 1,1.078657861975026;336 337 338 339,0 1 1 2,1 0 1 1,1.0786554701361408;336 337 338 339,0 0 0 1,1 0 0 1,1.0786554701361408;336 337 338 339,0 0 0 1,0 1 0 1,1.0784027436822792;336 337 338 339,0 0 0 1,0 0 1 1,1.078400351843394;336 337 338 339,0 1 2 0,1 1 1 0,1.078657861975026;336 337 338 339,0 1 2 0,0 1 1 1,1.0784027436822792;336 337 338 339,0 1 2 1,1 1 1 0,1.078657861975026;336 337 338 339,0 1 2 1,1 0 1 1,1.0786554701361408;336 337 338 339,0 1 2 2,1 1 1 0,1.078657861975026;336 337 338 339,0 1 2 2,1 1 0 1,1.078657861975026;336 337 338 339,0 0 1 0,1 0 1 0,1.0786554701361408;336 337 338 339,0 0 1 0,0 1 1 0,1.0784027436822792;336 337 338 339,0 0 1 0,0 0 1 1,1.078400351843394;336 337 338 339,0 0 1 1,1 0 1 0,1.0786554701361408;336 337 338 339,0 0 1 1,1 0 0 1,1.0786554701361408;336 337 338 339,0 0 1 1,0 1 1 0,1.0784027436822792;336 337 338 339,0 0 1 1,0 1 0 1,1.0784027436822792;336 337 338 339,0 1 0 0,1 1 0 0,1.0038140277173655;336 337 338 339,0 1 0 0,0 1 1 0,1.0784027436822792;336 337 338 339,0 1 0 0,0 1 0 1,1.0784027436822792;336 337 338 339,0 1 0 1,1 1 0 0,1.002260505854755;336 337 338 339,0 1 0 1,1 0 0 1,1.0786554701361408;336 337 338 339,0 1 0 1,0 1 1 0,1.0784027436822792;336 337 338 339,0 1 0 1,0 0 1 1,1.078400351843394;336 337 338 339,0 1 1 0,1 1 0 0,1.0013451526296708;336 337 338 339,0 1 1 0,1 0 1 0,1.0786554701361408;336 337 338 339,0 1 1 0,0 1 0 1,1.0784027436822792;336 337 338 339,0 1 1 0,0 0 1 1,1.078400351843394;336 337 338 339,0 1 1 1,1 1 0 0,1.0034499119856586;336 337 338 339,0 1 1 1,1 0 1 0,1.0786554701361408;336 337 338 339,0 1 1 1,1 0 0 1,1.0786554701361408;336 337 338 339,0 0 0 0,1 0 0 0,1.0022699617023212;336 337 338 339,0 0 0 0,0 1 0 0,1.0020270873395898;336 337 338 339,0 0 0 0,0 0 1 0,1.078400351843394;336 337 338 339,0 0 0 0,0 0 0 1,1.078400351843394;
337 3253,0 0,1 0,0;337 3253,0 0,0 1,0;
3253 3254,0 0,1 0,0;3253 3254,0 0,0 1,0;
3254 3255,0 0,1 0,0;3254 3255,0 0,0 1,0;
3255 3256,0 0,1 0,0;3255 3256,0 0,0 1,0;
341 3256,0 0,1 0,0;341 3256,0 0,0 1,0;
341 342 343,0 1 2,1 1 1,1.0785974584948943;341 342 343,0 0 1,1 0 1,1.0785876169075521;341 342 343,0 0 1,0 1 1,1.0784101934307362;341 342 343,0 1 0,1 1 0,1.0037041837755218;341 342 343,0 1 0,0 1 1,1.0784101934307362;341 342 343,0 1 1,1 1 0,1.0036847500725796;341 342 343,0 1 1,1 0 1,1.0785876169075521;341 342 343,0 0 0,1 0 0,1.0022996853427208;341 342 343,0 0 0,0 1 0,1.0015478193325356;341 342 343,0 0 0,0 0 1,1.078400351843394;
342 3257,0 0,1 0,0;342 3257,0 0,0 1,0;
3257 3258,0 0,1 0,0;3257 3258,0 0,0 1,0;
3258 3259,0 0,1 0,0;3258 3259,0 0,0 1,0;
3259 3260,0 0,1 0,0;3259 3260,0 0,0 1,0;
3260 3261,0 0,1 0,0;3260 3261,0 0,0 1,0;
346 3262,0 0,1 0,0;346 3262,0 0,0 1,0;
3262 3263,0 0,1 0,0;3262 3263,0 0,0 1,0;
347 3263,0 0,1 0,0;347 3263,0 0,0 1,0;
