1,0,1,0;
2887 2888,0 0,1 0,0;2887 2888,0 0,0 1,0;
2888 2889,0 0,1 0,0;2888 2889,0 0,0 1,0;
2889 2890,0 0,1 0,0;2889 2890,0 0,0 1,0;
250 2890,0 0,1 0,0;250 2890,0 0,0 1,0;
250 251 252 253,0 1 2 3,1 1 1 1,1.0102499038002835;250 251 252 253,0 0 1 2,1 0 1 1,1.006143096474059;250 251 252 253,0 0 1 2,0 1 1 1,1.0044744981622993;250 251 252 253,0 1 0 2,1 1 0 1,1.0045341562753556;250 251 252 253,0 1 0 2,0 1 1 1,1.003789742944834;250 251 252 253,0 1 1 2,1 1 0 1,1.0052401127290576;250 251 252 253,0 1 1 2,1 0 1 1,1.0061809074990824;250 251 252 253,0 0 0 1,1 0 0 1,1.0047841566749067;250 251 252 253,0 0 0 1,0 1 0 1,1.0029930579463167;250 251 252 253,0 0 0 1,0 0 1 1,1.0038187848692435;250 251 252 253,0 1 2 0,1 1 1 0,1.0046044141709405;250 251 252 253,0 1 2 0,0 1 1 1,1.0040089788602602;250 251 252 253,0 1 2 1,1 1 1 0,1.0047385304490195;250 251 252 253,0 1 2 1,1 0 1 1,1.0057082773092307;250 251 252 253,0 1 2 2,1 1 1 0,1.0057660169047005;250 251 252 253,0 1 2 2,1 1 0 1,1.005999622308723;250 251 252 253,0 0 1 0,1 0 1 0,1.0043993655466457;250 251 252 253,0 0 1 0,0 1 1 0,1.002874643136482;250 251 252 253,0 0 1 0,0 0 1 1,1.0038027921955792;250 251 252 253,0 0 1 1,1 0 1 0,1.0034512555270274;250 251 252 253,0 0 1 1,1 0 0 1,1.0035899822909962;250 251 252 253,0 0 1 1,0 1 1 0,1.0021260335159725;250 251 252 253,0 0 1 1,0 1 0 1,1.002242803331651;250 251 252 253,0 1 0 0,1 1 0 0,1.005202259801335;250 251 252 253,0 1 0 0,0 1 1 0,1.0030573879484403;250 251 252 253,0 1 0 0,0 1 0 1,1.0061676299104088;250 251 252 253,0 1 0 1,1 1 0 0,1.0019684355725729;250 251 252 253,0 1 0 1,1 0 0 1,1.0024856859583782;250 251 252 253,0 1 0 1,0 1 1 0,1.0012158626173473;250 251 252 253,0 1 0 1,0 0 1 1,1.0017348912354374;250 251 252 253,0 1 1 0,1 1 0 0,1.0022554871118388;250 251 252 253,0 1 1 0,1 0 1 0,1.002721231963562;250 251 252 253,0 1 1 0,0 1 0 1,1.0015968134506528;250 251 252 253,0 1 1 0,0 0 1 1,1.0020773854276845;250 251 252 253,0 1 1 1,1 1 0 0,1.005202259801335;250 251 252 253,0 1 1 1,1 0 1 0,1.0040756747634432;250 251 252 253,0 1 1 1,1 0 0 1,1.006119355310674;250 251 252 253,0 0 0 0,1 0 0 0,1.0035617242009929;250 251 252 253,0 0 0 0,0 1 0 0,1.001867467780804;250 251 252 253,0 0 0 0,0 0 1 0,1.0020509432210887;250 251 252 253,0 0 0 0,0 0 0 1,1.003847236393619;
251 254,0 0,1 0,0;251 254,0 0,0 1,0;
254 255 256,0 1 2,1 1 1,1.0094839918877334;254 255 256,0 0 1,1 0 1,1.0034212150240926;254 255 256,0 0 1,0 1 1,1.0023585881841546;254 255 256,0 1 0,0 1 1,1.0032675253880918;254 255 256,0 1 0,1 1 0,1.0039325159651928;254 255 256,0 1 1,1 0 1,1.0044583216154854;254 255 256,0 1 1,1 1 0,1.0036315425629017;254 255 256,0 0 0,0 0 1,1.0023027720863398;254 255 256,0 0 0,1 0 0,1.0025097884766818;254 255 256,0 0 0,0 1 0,1.0019177474063112;
255 2891,0 0,1 0,0;255 2891,0 0,0 1,0;
2891 2892,0 0,1 0,0;2891 2892,0 0,0 1,0;
2892 2893,0 0,1 0,0;2892 2893,0 0,0 1,0;
2893 2894,0 0,1 0,0;2893 2894,0 0,0 1,0;
2894 2895,0 0,1 0,0;2894 2895,0 0,0 1,0;
2895 2896,0 0,1 0,0;2895 2896,0 0,0 1,0;
2896 2897,0 0,1 0,0;2896 2897,0 0,0 1,0;
2897 2898,0 0,1 0,0;2897 2898,0 0,0 1,0;
2898 2899,0 0,1 0,0;2898 2899,0 0,0 1,0;
2899 2900,0 0,1 0,0;2899 2900,0 0,0 1,0;
258 2900,0 0,1 0,0;258 2900,0 0,0 1,0;
260 2901,0 0,1 0,0;260 2901,0 0,0 1,0;
2901 2902,0 0,1 0,0;2901 2902,0 0,0 1,0;
2902 2903,0 0,1 0,0;2902 2903,0 0,0 1,0;
2903 2904,0 0,1 0,0;2903 2904,0 0,0 1,0;
2904 2905,0 0,1 0,0;2904 2905,0 0,0 1,0;
2905 2906,0 0,1 0,0;2905 2906,0 0,0 1,0;
2906 2907,0 0,1 0,0;2906 2907,0 0,0 1,0;
2907 2908,0 0,1 0,0;2907 2908,0 0,0 1,0;
2908 2909,0 0,1 0,0;2908 2909,0 0,0 1,0;
2909 2910,0 0,1 0,0;2909 2910,0 0,0 1,0;
2910 2911,0 0,1 0,0;2910 2911,0 0,0 1,0;
261 2911,0 0,1 0,0;261 2911,0 0,0 1,0;
263 2912,0 0,1 0,0;263 2912,0 0,0 1,0;
2912 2913,0 0,1 0,0;2912 2913,0 0,0 1,0;
2913 2914,0 0,1 0,0;2913 2914,0 0,0 1,0;
2914 2915,0 0,1 0,0;2914 2915,0 0,0 1,0;
2915 2916,0 0,1 0,0;2915 2916,0 0,0 1,0;
2916 2917,0 0,1 0,0;2916 2917,0 0,0 1,0;
2917 2918,0 0,1 0,0;2917 2918,0 0,0 1,0;
2918 2919,0 0,1 0,0;2918 2919,0 0,0 1,0;
2919 2920,0 0,1 0,0;2919 2920,0 0,0 1,0;
2920 2921,0 0,1 0,0;2920 2921,0 0,0 1,0;
264 2921,0 0,1 0,0;264 2921,0 0,0 1,0;
264 265 266,0 1 2,1 1 1,1.0101528357028189;264 265 266,0 0 1,1 0 1,1.0038872409597441;264 265 266,0 0 1,0 1 1,1.002370791954528;264 265 266,0 1 0,1 1 0,1.0048943961393766;264 265 266,0 1 0,0 1 1,1.0032951281288143;264 265 266,0 1 1,1 1 0,1.0045075277734563;264 265 266,0 1 1,1 0 1,1.0047269846100577;264 265 266,0 0 0,1 0 0,1.0034834545491313;264 265 266,0 0 0,0 1 0,1.0019991451674533;264 265 266,0 0 0,0 0 1,1.0018424701760842;
265 2922,0 0,1 0,0;265 2922,0 0,0 1,0;
2922 2923,0 0,1 0,0;2922 2923,0 0,0 1,0;
2923 2924,0 0,1 0,0;2923 2924,0 0,0 1,0;
2924 2925,0 0,1 0,0;2924 2925,0 0,0 1,0;
2925 2926,0 0,1 0,0;2925 2926,0 0,0 1,0;
268 2926,0 0,1 0,0;268 2926,0 0,0 1,0;
268 269 270 271,0 1 2 3,1 1 1 1,1.0855478947824544;268 269 270 271,0 0 1 2,1 0 1 1,1.0855005372020161;268 269 270 271,0 0 1 2,0 1 1 1,1.0851476059331164;268 269 270 271,0 1 0 2,1 1 0 1,1.0047323674687296;268 269 270 271,0 1 0 2,0 1 1 1,1.0851476059331164;268 269 270 271,0 1 1 2,1 1 0 1,1.0043307257795724;268 269 270 271,0 1 1 2,1 0 1 1,1.0855005372020161;268 269 270 271,0 0 0 1,1 0 0 1,1.0040298372945895;268 269 270 271,0 0 0 1,0 1 0 1,1.0029458165808238;268 269 270 271,0 0 0 1,0 0 1 1,1.0851002483526782;268 269 270 271,0 1 2 0,1 1 1 0,1.0854733801190908;268 269 270 271,0 1 2 0,0 1 1 1,1.0851476059331164;268 269 270 271,0 1 2 1,1 1 1 0,1.0854733801190908;268 269 270 271,0 1 2 1,1 0 1 1,1.0855005372020161;268 269 270 271,0 1 2 2,1 1 1 0,1.0854733801190908;268 269 270 271,0 1 2 2,1 1 0 1,1.003947930030969;268 269 270 271,0 0 1 0,1 0 1 0,1.0854260225386525;268 269 270 271,0 0 1 0,0 1 1 0,1.0850730912697528;268 269 270 271,0 0 1 0,0 0 1 1,1.0851002483526782;268 269 270 271,0 0 1 1,1 0 1 0,1.0854260225386525;268 269 270 271,0 0 1 1,1 0 0 1,1.0016909390588975;268 269 270 271,0 0 1 1,0 1 1 0,1.0850730912697528;268 269 270 271,0 0 1 1,0 1 0 1,1.0009545546407415;268 269 270 271,0 1 0 0,1 1 0 0,1.0047717181570415;268 269 270 271,0 1 0 0,0 1 1 0,1.0850730912697528;268 269 270 271,0 1 0 0,0 1 0 1,1.00298737314919;268 269 270 271,0 1 0 1,1 1 0 0,1.0023752305454525;268 269 270 271,0 1 0 1,1 0 0 1,1.0026960280385255;268 269 270 271,0 1 0 1,0 1 1 0,1.0850730912697528;268 269 270 271,0 1 0 1,0 0 1 1,1.0851002483526782;268 269 270 271,0 1 1 0,1 1 0 0,1.0022445876851436;268 269 270 271,0 1 1 0,1 0 1 0,1.0854260225386525;268 269 270 271,0 1 1 0,0 1 0 1,1.001669074762821;268 269 270 271,0 1 1 0,0 0 1 1,1.0851002483526782;268 269 270 271,0 1 1 1,1 1 0 0,1.0034268426579809;268 269 270 271,0 1 1 1,1 0 1 0,1.0854260225386525;268 269 270 271,0 1 1 1,1 0 0 1,1.0040452363556345;268 269 270 271,0 0 0 0,1 0 0 0,1.0029021215364706;268 269 270 271,0 0 0 0,0 1 0 0,1.0014653366852828;268 269 270 271,0 0 0 0,0 0 1 0,1.0850257336893145;268 269 270 271,0 0 0 0,0 0 0 1,1.0017207278946374;
269 2927,0 0,1 0,0;269 2927,0 0,0 1,0;
2927 2928,0 0,1 0,0;2927 2928,0 0,0 1,0;
2928 2929,0 0,1 0,0;2928 2929,0 0,0 1,0;
2929 2930,0 0,1 0,0;2929 2930,0 0,0 1,0;
2930 2931,0 0,1 0,0;2930 2931,0 0,0 1,0;
2931 2932,0 0,1 0,0;2931 2932,0 0,0 1,0;
273 2932,0 0,1 0,0;273 2932,0 0,0 1,0;
273 274 275,0 1 2,1 1 1,1.0097285353286314;273 274 275,0 0 1,1 0 1,1.0036653400512645;273 274 275,0 0 1,0 1 1,1.0024330387813394;273 274 275,0 1 0,1 1 0,1.0043645392674299;273 274 275,0 1 0,0 1 1,1.0032112187448565;273 274 275,0 1 1,1 1 0,1.0046919627860758;273 274 275,0 1 1,1 0 1,1.0051648241884386;273 274 275,0 0 0,1 0 0,1.0032309988434376;273 274 275,0 0 0,0 1 0,1.0018860544505737;273 274 275,0 0 0,0 0 1,1.0018747005030777;
274 2933,0 0,1 0,0;274 2933,0 0,0 1,0;
277 2933,0 0,1 0,0;277 2933,0 0,0 1,0;
277 278 279,0 1 2,1 1 1,1.0851696673119318;277 278 279,0 0 1,1 0 1,1.0851310871607398;277 278 279,0 0 1,0 1 1,1.0850643138405067;277 278 279,0 1 0,1 1 0,1.0034693017014906;277 278 279,0 1 0,0 1 1,1.0850643138405067;277 278 279,0 1 1,1 1 0,1.0032315193041892;277 278 279,0 1 1,1 0 1,1.0851310871607398;277 278 279,0 0 0,1 0 0,1.0022297357887762;277 278 279,0 0 0,0 1 0,1.0012519265426192;277 278 279,0 0 0,0 0 1,1.0850257336893145;
278 2934,0 0,1 0,0;278 2934,0 0,0 1,0;
2934 2935,0 0,1 0,0;2934 2935,0 0,0 1,0;
2935 2936,0 0,1 0,0;2935 2936,0 0,0 1,0;
2936 2937,0 0,1 0,0;2936 2937,0 0,0 1,0;
2937 2938,0 0,1 0,0;2937 2938,0 0,0 1,0;
2938 2939,0 0,1 0,0;2938 2939,0 0,0 1,0;
2939 2940,0 0,1 0,0;2939 2940,0 0,0 1,0;
2940 2941,0 0,1 0,0;2940 2941,0 0,0 1,0;
281 2941,0 0,1 0,0;281 2941,0 0,0 1,0;
283 2942,0 0,1 0,0;283 2942,0 0,0 1,0;
2942 2943,0 0,1 0,0;2942 2943,0 0,0 1,0;
2943 2944,0 0,1 0,0;2943 2944,0 0,0 1,0;
2944 2945,0 0,1 0,0;2944 2945,0 0,0 1,0;
2945 2946,0 0,1 0,0;2945 2946,0 0,0 1,0;
2946 2947,0 0,1 0,0;2946 2947,0 0,0 1,0;
2947 2948,0 0,1 0,0;2947 2948,0 0,0 1,0;
2948 2949,0 0,1 0,0;2948 2949,0 0,0 1,0;
2949 2950,0 0,1 0,0;2949 2950,0 0,0 1,0;
2950 2951,0 0,1 0,0;2950 2951,0 0,0 1,0;
2951 2952,0 0,1 0,0;2951 2952,0 0,0 1,0;
2952 2953,0 0,1 0,0;2952 2953,0 0,0 1,0;
2953 2954,0 0,1 0,0;2953 2954,0 0,0 1,0;
2954 2955,0 0,1 0,0;2954 2955,0 0,0 1,0;
2955 2956,0 0,1 0,0;2955 2956,0 0,0 1,0;
2956 2957,0 0,1 0,0;2956 2957,0 0,0 1,0;
2957 2958,0 0,1 0,0;2957 2958,0 0,0 1,0;
2958 2959,0 0,1 0,0;2958 2959,0 0,0 1,0;
2959 2960,0 0,1 0,0;2959 2960,0 0,0 1,0;
2960 2961,0 0,1 0,0;2960 2961,0 0,0 1,0;
2961 2962,0 0,1 0,0;2961 2962,0 0,0 1,0;
284 2962,0 0,1 0,0;284 2962,0 0,0 1,0;
284 285 286,0 1 2,1 1 1,1.010539292995651;284 285 286,0 0 1,1 0 1,1.0044149482560236;284 285 286,0 0 1,0 1 1,1.0028294598951564;284 285 286,0 1 0,1 1 0,1.0043887302761036;284 285 286,0 1 0,0 1 1,1.0039755285745442;284 285 286,0 1 1,1 1 0,1.0036206046999054;284 285 286,0 1 1,1 0 1,1.0050051732103185;284 285 286,0 0 0,1 0 0,1.0031715850747405;284 285 286,0 0 0,0 1 0,1.0016186872504556;284 285 286,0 0 0,0 0 1,1.0030336149735122;
285 2963,0 0,1 0,0;285 2963,0 0,0 1,0;
2963 2964,0 0,1 0,0;2963 2964,0 0,0 1,0;
2964 2965,0 0,1 0,0;2964 2965,0 0,0 1,0;
2965 2966,0 0,1 0,0;2965 2966,0 0,0 1,0;
2966 2967,0 0,1 0,0;2966 2967,0 0,0 1,0;
2967 2968,0 0,1 0,0;2967 2968,0 0,0 1,0;
2968 2969,0 0,1 0,0;2968 2969,0 0,0 1,0;
2969 2970,0 0,1 0,0;2969 2970,0 0,0 1,0;
2970 2971,0 0,1 0,0;2970 2971,0 0,0 1,0;
2971 2972,0 0,1 0,0;2971 2972,0 0,0 1,0;
2972 2973,0 0,1 0,0;2972 2973,0 0,0 1,0;
2973 2974,0 0,1 0,0;2973 2974,0 0,0 1,0;
2974 2975,0 0,1 0,0;2974 2975,0 0,0 1,0;
2975 2976,0 0,1 0,0;2975 2976,0 0,0 1,0;
2976 2977,0 0,1 0,0;2976 2977,0 0,0 1,0;
2977 2978,0 0,1 0,0;2977 2978,0 0,0 1,0;
2978 2979,0 0,1 0,0;2978 2979,0 0,0 1,0;
2979 2980,0 0,1 0,0;2979 2980,0 0,0 1,0;
2980 2981,0 0,1 0,0;2980 2981,0 0,0 1,0;
2981 2982,0 0,1 0,0;2981 2982,0 0,0 1,0;
2982 2983,0 0,1 0,0;2982 2983,0 0,0 1,0;
2983 2984,0 0,1 0,0;2983 2984,0 0,0 1,0;
2984 2985,0 0,1 0,0;2984 2985,0 0,0 1,0;
2985 2986,0 0,1 0,0;2985 2986,0 0,0 1,0;
2986 2987,0 0,1 0,0;2986 2987,0 0,0 1,0;
2987 2988,0 0,1 0,0;2987 2988,0 0,0 1,0;
2988 2989,0 0,1 0,0;2988 2989,0 0,0 1,0;
2989 2990,0 0,1 0,0;2989 2990,0 0,0 1,0;
2990 2991,0 0,1 0,0;2990 2991,0 0,0 1,0;
2991 2992,0 0,1 0,0;2991 2992,0 0,0 1,0;
2992 2993,0 0,1 0,0;2992 2993,0 0,0 1,0;
2993 2994,0 0,1 0,0;2993 2994,0 0,0 1,0;
2994 2995,0 0,1 0,0;2994 2995,0 0,0 1,0;
2995 2996,0 0,1 0,0;2995 2996,0 0,0 1,0;
2996 2997,0 0,1 0,0;2996 2997,0 0,0 1,0;
2997 2998,0 0,1 0,0;2997 2998,0 0,0 1,0;
2998 2999,0 0,1 0,0;2998 2999,0 0,0 1,0;
2999 3000,0 0,1 0,0;2999 3000,0 0,0 1,0;
3000 3001,0 0,1 0,0;3000 3001,0 0,0 1,0;
3001 3002,0 0,1 0,0;3001 3002,0 0,0 1,0;
3002 3003,0 0,1 0,0;3002 3003,0 0,0 1,0;
288 3003,0 0,1 0,0;288 3003,0 0,0 1,0;
75 3004,0 0,1 0,0;75 3004,0 0,0 1,0;
3004 3005,0 0,1 0,0;3004 3005,0 0,0 1,0;
290 3005,0 0,1 0,0;290 3005,0 0,0 1,0;
290 291 292,0 1 2,1 1 1,1.0857084198194553;290 291 292,0 0 1,1 0 1,1.085067746910851;290 291 292,0 0 1,0 1 1,1.085666406597919;290 291 292,0 1 0,1 1 0,1.0037813762203003;290 291 292,0 1 0,0 1 1,1.085666406597919;290 291 292,0 1 1,1 1 0,1.0046759491586632;290 291 292,0 1 1,1 0 1,1.085067746910851;290 291 292,0 0 0,1 0 0,1.001872635885735;290 291 292,0 0 0,0 1 0,1.003238890771397;290 291 292,0 0 0,0 0 1,1.0850257336893145;
291 3006,0 0,1 0,0;291 3006,0 0,0 1,0;
3006 3007,0 0,1 0,0;3006 3007,0 0,0 1,0;
3007 3008,0 0,1 0,0;3007 3008,0 0,0 1,0;
3008 3009,0 0,1 0,0;3008 3009,0 0,0 1,0;
3009 3010,0 0,1 0,0;3009 3010,0 0,0 1,0;
3010 3011,0 0,1 0,0;3010 3011,0 0,0 1,0;
294 3011,0 0,1 0,0;294 3011,0 0,0 1,0;
296 3012,0 0,1 0,0;296 3012,0 0,0 1,0;
3012 3013,0 0,1 0,0;3012 3013,0 0,0 1,0;
3013 3014,0 0,1 0,0;3013 3014,0 0,0 1,0;
3014 3015,0 0,1 0,0;3014 3015,0 0,0 1,0;
3015 3016,0 0,1 0,0;3015 3016,0 0,0 1,0;
3016 3017,0 0,1 0,0;3016 3017,0 0,0 1,0;
3017 3018,0 0,1 0,0;3017 3018,0 0,0 1,0;
3018 3019,0 0,1 0,0;3018 3019,0 0,0 1,0;
3019 3020,0 0,1 0,0;3019 3020,0 0,0 1,0;
3020 3021,0 0,1 0,0;3020 3021,0 0,0 1,0;
3021 3022,0 0,1 0,0;3021 3022,0 0,0 1,0;
3022 3023,0 0,1 0,0;3022 3023,0 0,0 1,0;
3023 3024,0 0,1 0,0;3023 3024,0 0,0 1,0;
3024 3025,0 0,1 0,0;3024 3025,0 0,0 1,0;
3025 3026,0 0,1 0,0;3025 3026,0 0,0 1,0;
297 3026,0 0,1 0,0;297 3026,0 0,0 1,0;
299 3027,0 0,1 0,0;299 3027,0 0,0 1,0;
3027 3028,0 0,1 0,0;3027 3028,0 0,0 1,0;
3028 3029,0 0,1 0,0;3028 3029,0 0,0 1,0;
3029 3030,0 0,1 0,0;3029 3030,0 0,0 1,0;
3030 3031,0 0,1 0,0;3030 3031,0 0,0 1,0;
3031 3032,0 0,1 0,0;3031 3032,0 0,0 1,0;
3032 3033,0 0,1 0,0;3032 3033,0 0,0 1,0;
3033 3034,0 0,1 0,0;3033 3034,0 0,0 1,0;
300 3034,0 0,1 0,0;300 3034,0 0,0 1,0;
300 301 302,0 1 2,1 1 1,1.0855176738578296;300 301 302,0 0 1,1 0 1,1.0852671003578078;300 301 302,0 0 1,0 1 1,1.0852763071893365;300 301 302,0 1 0,1 1 0,1.0050202830442723;300 301 302,0 1 0,0 1 1,1.0852763071893365;300 301 302,0 1 1,1 1 0,1.0045289527370387;300 301 302,0 1 1,1 0 1,1.0852671003578078;300 301 302,0 0 0,1 0 0,1.0024986439028087;300 301 302,0 0 0,0 1 0,1.0027615159904033;300 301 302,0 0 0,0 0 1,1.0850257336893145;
301 3035,0 0,1 0,0;301 3035,0 0,0 1,0;
3035 3036,0 0,1 0,0;3035 3036,0 0,0 1,0;
3036 3037,0 0,1 0,0;3036 3037,0 0,0 1,0;
3037 3038,0 0,1 0,0;3037 3038,0 0,0 1,0;
304 3038,0 0,1 0,0;304 3038,0 0,0 1,0;
304 305 306,0 1 2,1 1 1,1.0859412680854403;304 305 306,0 0 1,1 0 1,1.0851362210067983;304 305 306,0 0 1,0 1 1,1.0858307807679566;304 305 306,0 1 0,1 1 0,1.0044762759604349;304 305 306,0 1 0,0 1 1,1.0858307807679566;304 305 306,0 1 1,1 1 0,1.0048257150830462;304 305 306,0 1 1,1 0 1,1.0851362210067983;304 305 306,0 0 0,1 0 0,1.0018093470966787;304 305 306,0 0 0,0 1 0,1.003544515194607;304 305 306,0 0 0,0 0 1,1.0850257336893145;
305 3039,0 0,1 0,0;305 3039,0 0,0 1,0;
3039 3040,0 0,1 0,0;3039 3040,0 0,0 1,0;
3040 3041,0 0,1 0,0;3040 3041,0 0,0 1,0;
3041 3042,0 0,1 0,0;3041 3042,0 0,0 1,0;
3042 3043,0 0,1 0,0;3042 3043,0 0,0 1,0;
3043 3044,0 0,1 0,0;3043 3044,0 0,0 1,0;
3044 3045,0 0,1 0,0;3044 3045,0 0,0 1,0;
3045 3046,0 0,1 0,0;3045 3046,0 0,0 1,0;
3046 3047,0 0,1 0,0;3046 3047,0 0,0 1,0;
3047 3048,0 0,1 0,0;3047 3048,0 0,0 1,0;
3048 3049,0 0,1 0,0;3048 3049,0 0,0 1,0;
3049 3050,0 0,1 0,0;3049 3050,0 0,0 1,0;
3050 3051,0 0,1 0,0;3050 3051,0 0,0 1,0;
3051 3052,0 0,1 0,0;3051 3052,0 0,0 1,0;
3052 3053,0 0,1 0,0;3052 3053,0 0,0 1,0;
3053 3054,0 0,1 0,0;3053 3054,0 0,0 1,0;
3054 3055,0 0,1 0,0;3054 3055,0 0,0 1,0;
3055 3056,0 0,1 0,0;3055 3056,0 0,0 1,0;
3056 3057,0 0,1 0,0;3056 3057,0 0,0 1,0;
3057 3058,0 0,1 0,0;3057 3058,0 0,0 1,0;
3058 3059,0 0,1 0,0;3058 3059,0 0,0 1,0;
3059 3060,0 0,1 0,0;3059 3060,0 0,0 1,0;
308 3060,0 0,1 0,0;308 3060,0 0,0 1,0;
308 309 310,0 1 2,1 1 1,1.0094262132367475;308 309 310,0 0 1,1 0 1,1.002509279651975;308 309 310,0 0 1,0 1 1,1.0032577160186558;308 309 310,0 1 0,1 1 0,1.003063326208001;308 309 310,0 1 0,0 1 1,1.0037992044965722;308 309 310,0 1 1,1 1 0,1.0039868511902408;308 309 310,0 1 1,1 0 1,1.0036783296505682;308 309 310,0 0 0,1 0 0,1.0020115366995999;308 309 310,0 0 0,0 1 0,1.0027926118865278;308 309 310,0 0 0,0 0 1,1.0023396619403262;
309 311,0 0,1 0,0;309 311,0 0,0 1,0;
311 312 313,0 1 2,1 1 1,1.0113309956804946;311 312 313,0 0 1,0 1 1,1.0061892566495365;311 312 313,0 0 1,1 0 1,1.004910924669024;311 312 313,0 1 0,0 1 1,1.005254700457732;311 312 313,0 1 0,1 1 0,1.0026766644886247;311 312 313,0 1 1,1 1 0,1.003710066955716;311 312 313,0 1 1,1 0 1,1.0053884081681956;311 312 313,0 0 0,0 1 0,1.0025570058974507;311 312 313,0 0 0,0 0 1,1.0040735314832985;311 312 313,0 0 0,1 0 0,1.0016420221946338;
312 3061,0 0,1 0,0;312 3061,0 0,0 1,0;
3061 3062,0 0,1 0,0;3061 3062,0 0,0 1,0;
3062 3063,0 0,1 0,0;3062 3063,0 0,0 1,0;
3063 3064,0 0,1 0,0;3063 3064,0 0,0 1,0;
3064 3065,0 0,1 0,0;3064 3065,0 0,0 1,0;
3065 3066,0 0,1 0,0;3065 3066,0 0,0 1,0;
3066 3067,0 0,1 0,0;3066 3067,0 0,0 1,0;
315 3067,0 0,1 0,0;315 3067,0 0,0 1,0;
315 316 317,0 1 2,1 1 1,1.0851901941824227;315 316 317,0 0 1,1 0 1,1.0024851639535621;315 316 317,0 0 1,0 1 1,1.08509346394297;315 316 317,0 1 0,1 1 0,1.0851224639287675;315 316 317,0 1 0,0 1 1,1.08509346394297;315 316 317,0 1 1,1 1 0,1.0851224639287675;315 316 317,0 1 1,1 0 1,1.0037411820409048;315 316 317,0 0 0,1 0 0,1.0022896196452291;315 316 317,0 0 0,0 1 0,1.0850257336893145;315 316 317,0 0 0,0 0 1,1.001802516997919;
316 3068,0 0,1 0,0;316 3068,0 0,0 1,0;
3068 3069,0 0,1 0,0;3068 3069,0 0,0 1,0;
3069 3070,0 0,1 0,0;3069 3070,0 0,0 1,0;
3070 3071,0 0,1 0,0;3070 3071,0 0,0 1,0;
3071 3072,0 0,1 0,0;3071 3072,0 0,0 1,0;
3072 3073,0 0,1 0,0;3072 3073,0 0,0 1,0;
3073 3074,0 0,1 0,0;3073 3074,0 0,0 1,0;
319 3074,0 0,1 0,0;319 3074,0 0,0 1,0;
319,0,1,0;
321 3075,0 0,1 0,0;321 3075,0 0,0 1,0;
3075 3076,0 0,1 0,0;3075 3076,0 0,0 1,0;
3076 3077,0 0,1 0,0;3076 3077,0 0,0 1,0;
3077 3078,0 0,1 0,0;3077 3078,0 0,0 1,0;
3078 3079,0 0,1 0,0;3078 3079,0 0,0 1,0;
3079 3080,0 0,1 0,0;3079 3080,0 0,0 1,0;
3080 3081,0 0,1 0,0;3080 3081,0 0,0 1,0;
3081 3082,0 0,1 0,0;3081 3082,0 0,0 1,0;
3082 3083,0 0,1 0,0;3082 3083,0 0,0 1,0;
3083 3084,0 0,1 0,0;3083 3084,0 0,0 1,0;
3084 3085,0 0,1 0,0;3084 3085,0 0,0 1,0;
3085 3086,0 0,1 0,0;3085 3086,0 0,0 1,0;
3086 3087,0 0,1 0,0;3086 3087,0 0,0 1,0;
3087 3088,0 0,1 0,0;3087 3088,0 0,0 1,0;
3088 3089,0 0,1 0,0;3088 3089,0 0,0 1,0;
3089 3090,0 0,1 0,0;3089 3090,0 0,0 1,0;
3090 3091,0 0,1 0,0;3090 3091,0 0,0 1,0;
3091 3092,0 0,1 0,0;3091 3092,0 0,0 1,0;
3092 3093,0 0,1 0,0;3092 3093,0 0,0 1,0;
3093 3094,0 0,1 0,0;3093 3094,0 0,0 1,0;
3094 3095,0 0,1 0,0;3094 3095,0 0,0 1,0;
3095 3096,0 0,1 0,0;3095 3096,0 0,0 1,0;
3096 3097,0 0,1 0,0;3096 3097,0 0,0 1,0;
3097 3098,0 0,1 0,0;3097 3098,0 0,0 1,0;
3098 3099,0 0,1 0,0;3098 3099,0 0,0 1,0;
3099 3100,0 0,1 0,0;3099 3100,0 0,0 1,0;
3100 3101,0 0,1 0,0;3100 3101,0 0,0 1,0;
3101 3102,0 0,1 0,0;3101 3102,0 0,0 1,0;
3102 3103,0 0,1 0,0;3102 3103,0 0,0 1,0;
3103 3104,0 0,1 0,0;3103 3104,0 0,0 1,0;
3104 3105,0 0,1 0,0;3104 3105,0 0,0 1,0;
3105 3106,0 0,1 0,0;3105 3106,0 0,0 1,0;
3106 3107,0 0,1 0,0;3106 3107,0 0,0 1,0;
3107 3108,0 0,1 0,0;3107 3108,0 0,0 1,0;
3108 3109,0 0,1 0,0;3108 3109,0 0,0 1,0;
322 3109,0 0,1 0,0;322 3109,0 0,0 1,0;
